"DRR456169","DRR456170","DRR456171","DRR456172","DRR456173","DRR456174","DRR456175","DRR456176","DRR456177","DRR456178","DRR456179","DRR456180","DRR456181","DRR456182","DRR456183","DRR456184","DRR456185","DRR456186"
1.001,7.165,15.648,0,10.33,0,15.602,7.26,24.799,0,115.721,51.559,219.972,187.333,120.73,50.734,21.687,23.187
10,28,101.032,1,13,36,2,1,10,6,3,19,0,0,8,3,4425.182,14.01
1710.627,1892.925,2608.989,543.471,671.559,1254.098,1002.652,592.308,1136.089,202.383,112.422,304.321,197,27,121,188.021,696.24,89
239.665,169.9,119.499,282.023,268.757,236.216,284.927,247.912,212.389,232.677,205.483,339.224,240.308,258.359,172.926,211.602,137.524,192.713
331.384,200.102,139.049,166.846,140.081,136.658,300.074,136.414,120.395,71.263,130.644,118.244,40.809,15.884,89.387,208.091,71.82,124.752
790.211,659.869,614.096,576.295,485.856,600.113,680.348,629.794,614.681,458.951,522.151,474.407,544.019,354.455,445.694,487.685,318.745,438.991
2407.489,2466.42,1655.03,1694.687,2250.251,2505.994,2028.695,1795.906,1765.39,531.33,693.17,967.709,404.84,520.715,224.585,412.76,155.746,263.352
74.024,34.221,26.002,57.012,58.848,52.334,73.259,82,60.113,72.999,94.249,126.965,52.001,46.152,71,67.999,58,92
3526.546,2879.773,3311.482,3201.829,2971.632,3619.507,4120.641,3400.246,3361.667,3565.036,2947.858,3708.808,3530.084,2670.325,2769.565,2610.852,2949.236,2081.016
183.047,226.796,200.728,70.923,61.126,118.901,142.082,52.915,46.822,81.455,110.418,157.525,81.666,64.477,133.185,90.913,84.162,176.133
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274.923,345.93,204.331,436.685,430.862,393.243,452.727,299.391,328.318,733.497,661.293,531.609,681.839,457.46,639.977,432.071,770.293,620.567
157,147.001,175.215,113.965,145.333,153,195.216,170.574,115.29,138.002,150.878,151,213,161.826,175,137.024,144.231,149.463
4,4,9,12.013,7,6,7,4,4,6,3,5,8,12,3,2,3,5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,24,0
0,2,0,1.023,0,2.448,0,0,1.017,0,0,0,5,0,1.205,1.709,0,0
874.3,836.667,735.024,663.365,670.476,1009.93,1013.85,907.172,823.99,1208.46,1031.495,955.796,1141.125,906.243,1098.41,950.731,1243.039,832.645
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.99,2,0,0.496,0.5,0,0.995,2,2
0,0,0,0,0,0,8.15,0,0,6.797,0,12.968,0,0,0,0,0,0
56.418,22.395,7.179,54.186,92.556,60.475,62.036,57.811,25.795,80.72,96.914,38.57,81.366,33.034,81.433,60.868,207.467,56.385
6,8,5,15,10,8,11,11,7,52,33,73,11,25,8,15,11,8
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30,12,7,33.329,13,17,40,23,25,11,8,3,36,12,21,17,12.001,8
0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
11.6,22.872,11.151,7.461,20.055,24.109,57.057,35.519,28.525,30.422,14.911,20.511,16.332,38.4,25.537,24.781,32.911,15.763
0,0,0,2,0,0,0,1,0,5,2,2,8,6,3,1,1,2
224.254,265.375,181.438,181.899,195.835,260.833,325.758,297.797,215.408,296.207,202.652,272.423,243.154,267.068,239.3,254.353,149.317,211.349
23,9,20,31,26,16,27,14,12.001,32.001,29.999,23,62.999,29.001,36.029,61.999,63,32.999
1,0,0,0,0,1,0,0,1,78,54,11,89,33,113,47,160.013,56.221
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943.156,785.083,592.766,712.794,739.591,1064.8,1247.265,983.608,877.294,947.453,867.759,945.068,1020.306,917.941,835.881,838.509,793.454,770.604
0,0.999,1,0,0,0,0,0,0,4,0,2.001,7,1,3,2,2,2
228.138,140.251,119,130.016,174.094,162.126,187.006,188.006,155.068,94.999,207.044,249.931,151,262.076,81.027,53,170.254,66
13.668,14.97,8.332,21.446,18.518,76.704,46.515,55.165,43.393,106.68,62.153,64.601,42.676,24.677,24.384,30.157,29.127,43.209
3,2,2,0,0,6,2.286,2,1,7.602,17.942,45.765,1,0,1,5,9.85,3
0,0,0,0,0,0,0,2,2,5,4.006,0,0,1,7,4,2,5
145.298,92.632,88.435,162.347,125.374,108.827,129.664,85.344,93.614,102.899,89.325,68.952,158.467,69.733,59.809,72.807,63.236,62.403
2.106,0,137.55,6.123,2.241,17.704,92.639,1.612,9.751,61.796,109.1,122.987,89.462,102.366,104.719,86.557,4.827,70.715
3,3,0,4,6,0,0,1,1.729,5.857,2,0,0,10,2,0,0,1
471.697,213.999,171.999,329.015,313.04,375.015,498.072,377.685,309.996,96.03,154,137,141,89.13,105,114.158,93.003,110
25,23.034,9,6,10,10,24,8,3,1,5,5,0,3,0,0,0,3
189.705,285.286,507.676,164.526,200.979,149.19,143.915,96.691,153.731,159.924,56.627,139.363,343.679,435.839,138.427,149.071,125.605,67.944
6.953,40.788,20.995,37.193,26.418,62.128,23.191,72.334,5.47,170.187,145.759,87.726,188.104,239.989,152.205,175.445,184.753,234.143
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,1,3,11,3,3,2,3,6,1,1,11
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0
1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0
0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1
10.737,0,7.974,5.433,14.886,39.641,26.114,15.29,0,118.107,71.101,83.433,72.745,22.989,7.941,13.796,56.455,30.771
204.1,144,124.4,151.233,150,255.006,199.916,144,168.81,251,271.51,183.346,267,178.017,226.804,235.15,273,194.185
1454.324,1538.253,907.58,1198.438,1137.084,1379.057,1998.214,1867.314,755.999,4779.447,4058.912,4515.722,4537.783,4250.642,4457.683,3586.8,3889.771,3461.098
1.398,0,0,1,3.766,4.412,2.202,1.202,2.762,46.662,29.048,33.811,14.387,12.158,4.105,3.976,7.75,3.287
43.2,30.596,34.424,52.056,19.485,69.765,29.621,59.71,55.278,812.467,778.477,1050.372,326.944,504.545,488.135,556.651,147.465,631.117
0,0,0,0,0,0,0,0,0,10.588,3.761,2.687,5.457,2.747,15.731,1.149,14.305,10.385
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8.486,0,0,0,4.612,3.293,0,0,0,0,0,0,0
2857.737,2495.932,2196.05,1865.268,2246.139,2368.848,2716.008,2524.975,2420.824,2558.696,3167.897,2450.249,2921.313,2840.357,2623.113,2000.973,2124.435,2461.32
2568.068,2805.947,2337.406,1744.047,2253.63,2548.895,2296.561,2324.969,1966.764,1630.756,1616.239,1289.469,2516.689,1774.977,2508.027,1885.52,2882.043,1594.574
31.014,2,3,49.002,31,62,75,50,107.005,424.406,386.02,304.247,547.05,257.493,496.228,363,546.017,383.025
584.027,480.722,579.144,438.606,403.275,456.689,642.107,480.363,484.222,424.365,397.554,473.503,449.31,371.708,324.677,256.863,238.915,196.815
66.682,48.401,53.573,62.714,55.558,43.551,60.055,63.108,61.326,94.434,54.875,76.178,53.45,69.118,69.864,62.277,66.97,65.172
0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
9111.15,8050.479,5895.289,6096.612,6137.882,7974.082,10089.878,8935.1,6864.902,4285.779,4411.642,4223.145,6411.549,5624.153,5225.255,4643.593,4229.698,4750.377
205.477,151.166,201.806,134.022,234.226,189.54,280.146,234,293.469,143.148,133.155,194.524,214.713,239.849,180.882,154.61,222.416,198.232
908.312,998.787,1085.92,834.577,870.017,970.052,1027.183,784.933,1192.373,861.955,689.786,985.738,768.194,851.734,695.392,427.443,593.009,628.395
166.247,283.593,214.499,283.405,373.877,186.487,344.203,237.224,243.896,303.042,278.368,320.837,368.241,449.984,268.533,352.239,187.172,236.844
100.088,278.196,0,0,0,0,232.566,163.866,310.186,0,164.402,0,0,0,478.335,169.463,244.596,0
0,162.384,71.323,0,0,0,34.018,212.865,18.052,165.312,0,102.376,75.045,135.502,0,35.618,138.345,41.355
55.845,68.705,50.599,80.321,54.922,65.429,71.914,40.178,41.381,202.957,203.502,138.939,191.123,269.856,232.572,191.649,107.622,255.492
538.242,381.77,368.932,445.624,468.679,513.356,618.173,513.382,423.985,575.336,514.584,502.192,485.354,437.972,354.194,399.307,255.886,357.361
1280.057,1076.216,1017.174,1085.979,991.031,966.06,1422.115,1070.714,850.557,723.68,786.801,676.147,849.917,963.144,745.172,774.251,472.208,867.163
98.884,99.425,74.99,104.534,103.906,127.073,142.261,118.328,112.133,455.609,364.061,269.084,550.115,265.878,579.154,402.391,838.391,358.562
544.49,866.733,654.379,590.715,475.377,610.02,678.515,540.872,417.732,2232.303,2988.511,2416.584,2412.59,2493.372,1920.635,2531.682,1550.506,2244.679
6078.947,4852.693,4533.798,3191.424,2911.964,3393.845,3873.525,3144.821,3168.511,1111.741,1120.894,1607.672,1840.64,1453.827,1181.06,1785.108,1112.324,1442.52
2823.045,3095.281,3595.09,1146.062,1441.009,2150.056,2625.281,2749.471,1567.909,1036.303,1273.968,1707.761,2188.097,2029.519,1133.188,1834.616,790.07,1520.115
0,0,0,0,0,0,0,0,0,1039.803,861.985,237.045,829.005,331.28,1010.126,674.211,1831.469,608.651
51.523,52,61.538,80.003,91.516,61.63,77.958,67.03,49.14,90.284,63.159,75.59,122.857,42.897,59.008,51.051,65.761,39.361
18.001,1,10,3,3,5,11,3,11,27,27,47,20,8,13.083,26.003,18,24.818
16,3,6,16,8,23,22,22,36,1027.195,1079.421,406.455,982.956,615.357,1231.18,829.61,1907.207,808.408
166.292,77.406,48.87,279.746,124.715,168.535,231.057,198.669,174.64,131.662,54.385,65.692,111.468,126.317,101.129,92.062,47.204,80.546
2750.876,1592.581,1912.369,3425.256,2780.802,5043.319,4643.153,3418.024,3270.065,1436.518,1428.07,1540.586,1870.599,1736.138,992.697,1701.193,876.673,1458.299
2582.139,3340.795,2315.487,2980.663,3664.678,3249.707,3169.072,3707.068,1949.708,3646.644,3109.34,1974.541,5402.337,3456.495,3617.968,3352.733,4469.664,3077.821
6.112,10,4,7,3.102,6.594,12,6.074,27,565.56,359.31,397.449,101,302.17,293.408,390.554,45.277,408.53
0,0,0,0,0,0,0,0,6,1,9,5,0,0,0,0,0,0
1,0,0,0,0,1,0,2,4,5,16,47.822,0,0,0,3,0,1
2641.806,2743.687,2291.532,2556.37,2041.478,2781.5,3578.689,2340.454,2713.401,1513.475,1847.445,1897.233,2017.982,1856.9,1687.986,1271.341,1581.888,1255.971
40.243,42.248,26.547,37.65,74.622,0,55.797,28.875,25.826,87.536,72.557,144.876,39.45,20.345,11.669,42.773,0,11.864
4,2,1,4,8,5,14,15,15,377.203,191.04,48,10,22,17,22,29,2
2219.54,869.704,282.117,1958.052,1291.722,1417.615,2292.922,2341.582,1291.161,208,216.061,51.019,301,226.076,191.166,173,362.125,127
136.332,100.503,72.547,85.955,87.71,74.05,89.017,62.044,45.423,257.75,222.753,230.88,188.691,145.888,210.04,249.815,274.979,184.135
3703.243,3022.357,2283.155,2716.562,2667.856,2929.733,3634.09,3226.589,2473.544,3157.319,2298.375,3463.43,3203.58,3456.619,2633.161,2910.428,1732.207,2335.915
1663.27,1453.566,1223.613,1487.027,1313.654,1499.08,1787.653,1532.038,1410.279,1658.021,1381.841,1708.943,1823.549,1571.851,1888.23,1773.242,1834.145,1481.99
53.611,36.48,26.622,69.006,36.8,55.098,92.474,63.209,73.767,55.54,49.34,37.066,91.34,81.419,76.964,70.031,78.526,65.034
1057.921,765.319,880.333,749.376,521.817,778.929,1106.718,1183.917,607.265,736.797,746.176,670.144,1047.512,332.685,658.819,876.689,491.053,450.12
3727.11,3234.372,4960.073,2398.223,2427.265,2940.773,3485.398,2866.203,3022.907,2435.412,2328.342,2006.511,2663.19,2339.006,2314.036,2021.362,2386.926,1992.979
2992.163,2729.26,1893.257,2599.826,2652.78,2874.87,3368.937,3043.733,2406.541,3203.941,3062.368,3390.942,3765.81,3440.5,3073.202,2754.237,2925.173,2991.136
185.484,319.112,271.215,122.263,222.908,199.367,411.774,326.68,356.223,402.134,290.449,735.317,491.274,234.474,164.427,216.358,171.621,254.735
1042.536,958.672,1235.693,1031.781,932.591,946.489,1113.77,933.955,1029.308,1088.049,1056.837,1213.975,1219.759,522.032,691.027,700.399,560.338,421.791
161.098,480,718.115,123.025,167.022,302.017,177.002,147,194.705,199,131.006,271,237,127.014,166,156,121,142.103
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.858,69.141,23.335,81.102,28.048,54.702,81.735,80.443,57,1957.343,2119.238,2461.322,1760.895,2503.736,2219.047,2316.973,1276.895,2109.589
0,0,0,3,0,0,0,0,2.733,7.594,1.861,0,0,5.89,11.132,5.731,7.655,13.85
773.341,567.843,267.445,578.665,537.715,512.898,909.633,765.04,488.325,2186.668,2582.97,1942.85,2172.809,3088.401,2342.042,2020.341,1058.624,2708.647
19.061,26.953,3.313,2.399,7.191,14.417,8.803,19.329,3.109,78.653,68.605,156.645,143.722,206.681,94.986,146.4,15.939,154.296
139.675,186.624,164.799,83.58,250,260.062,173.306,146,151.264,585.236,650.815,1078.518,440.728,240.688,389.6,379.755,187.529,261.584
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,6,0,0,9,0,0,0,0,0,0,0,0,0
631.059,465.348,350.253,503.35,385.293,498.693,548.209,631.768,454.116,1010.03,1864.873,1285.546,809.712,931.968,731.574,1052.483,329.083,1116.196
159.492,91.706,79.509,138.931,114.201,113.776,117.16,122.3,104.621,39.12,40.301,96.585,85.176,97.127,54.158,55.935,19.22,49.123
0,21,24.158,9,7.299,0,0,3.765,40.284,55.578,14.648,94.23,117.976,101.253,0,29.555,152.311,0
18.872,0,2.381,0,0,0,2.206,0,0,106.756,64.089,146.436,33.362,49.895,50.095,27.452,0,27.007
0,0,0,0,0,0,0,0,4,11,1.859,0,0,0,0,6.754,0,0
161,115,148.887,172.036,127.011,210.119,150.123,153.113,191.437,421.589,301.234,599.073,627.999,755.767,517,639.143,173,669.262
30557.492,45418.819,17395.279,14912.594,13962.109,22209.628,23015.806,24198.605,11470.554,4072.506,4119.267,4234.12,6937.914,6102.196,4249.523,5712.315,3480.236,4475.395
158.276,154.425,102.99,57.972,61.47,116.554,145.435,117.071,146.181,380.412,241.058,202.638,375.585,379.783,260.862,336.491,208.504,269.273
398.954,394.046,178.827,372.697,487.124,395.099,561.31,459.814,400.351,326.082,208.698,240.116,336.394,421.061,374.769,405.802,329.498,281.351
220.213,228.45,80.665,244.482,70.538,129.939,207.305,185.127,82.563,211.119,206.342,307.274,280.228,81.851,94.78,77.612,82.5,110.857
484.53,219.851,780.895,238.217,330.208,180.711,20.963,360.261,472.867,557.631,81.948,609.638,285.434,429.137,323.1,620.238,484.03,0
694.267,458.007,299.339,715.345,466.82,534.785,640.583,479.194,390.688,1013.347,1005.656,1155.667,957.562,1704.515,764.707,1073.333,282.218,1046.08
176.872,4.956,0,2.269,44.723,36.735,0,0,139.335,171.27,123.949,9.972,194.462,78.338,1.739,385.64,0,126.723
0,61.543,0,31.414,0,0,101.325,0,0,0,0,0,0,0,0,59.773,0,46.146
0,12.648,2.35,0,16,0,14.91,0,25.327,0,6.355,6.075,0,0,0,4.437,0,4.293
0,2,0,0,1,0,0,0,0,12.004,12,0,5.515,2,13,4.439,18,5
4900.208,4434.312,3933.188,5134.053,4410.902,4664.284,5641.618,4117.34,3951.25,4984.432,3971.557,3957.62,5574.224,6049.752,5036.838,4852.616,4185.646,3876.753
93.001,66,73.162,137.973,121,103,124,123,96,132.999,112,124,118.063,84,78.057,107,105.02,100
94.036,120.954,182.055,41.167,131.401,121,64.679,34.13,98.89,357.518,279.991,331.694,542.91,431.424,438.789,526.793,331.488,354.471
5710.288,5310.917,4383.339,6651.062,6057.118,6685.281,7619.037,6109.149,5258.069,4356.908,3847.284,2803.263,4833.981,3108.818,3741.403,3452.798,4990.493,3220.507
472.153,516.13,630.437,492.181,310.143,434.001,456.695,286.1,381.942,453.52,516.092,769.443,635.046,616.375,419.115,529,271.017,408.009
936.923,737.641,484.582,1073.403,867.009,890.109,1189.985,955.037,831.927,772.583,811.063,1380.947,525.089,801.185,544.395,634.201,256.035,554.223
939.947,825.139,727.785,1119.77,1031.546,1170.569,1251.539,1131.282,939.705,832.64,974.068,1115.714,967.779,1207.355,740.39,1008.941,689.27,815.496
232.237,240.776,228.216,309.021,315.946,169.12,176.878,192.099,273.412,152.278,146.051,223.242,435.003,350.303,296.16,150.618,155.12,287.325
0,0,0,0,0,0,0,0,4,6,0,0,0,0,2.001,0,0,0
14.665,0,0,0,0,0,0,0,0,0,0,79.012,34.018,0,0,19,0,21
0,0,0,2.051,1,0,0,0,0,0,3,3.255,0,1,2.074,0,2,0
376.16,272.002,264.248,286.246,301.38,325.168,374.652,280.401,260.065,311.176,369.289,352,315.021,306,289.023,303,200.205,322
365.289,620.294,804.949,341.145,300.843,379.826,530.814,402.295,409.691,409.511,561.784,374.396,292.258,698.063,320.864,367.701,188.248,292.235
91,67,143,78.258,94.977,134.868,104.601,98,141.608,477.593,511.2,604.186,624.869,324.448,397.189,617.009,183.932,463.71
0,0,5.003,0,2,0,0,0,1,6,2,2,11.024,12,10.025,11,39,9
24.128,3.062,13.333,10.934,22.546,19.968,14.893,13.851,11.29,457.68,360.222,140.072,459.183,166.067,449.36,327.912,796.566,305.138
705.08,604.741,670.103,546.514,487.848,500.737,798.479,515.304,564.118,751.519,680.241,491.363,787.536,608.229,798.251,604.964,886.606,609.083
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873.911,605.078,630.59,726.765,786.453,906.207,1139.437,921.134,761.728,1253.796,1160.223,1582.279,913.503,943.175,897.489,981.72,579.851,810.136
1558.676,1591.881,2407.667,1236.613,1201.91,1843.464,1387.756,971.768,1561.461,5220.028,4341.181,3970.707,4046.51,3758.421,3085.162,4206.277,2047.626,3553.642
5,2,0,1,1,2,0,1,1,0,0,0,4,0,0,1,1,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,14,0,7,5,0,8,4,3,4,6,0,0,6,8,1
2,6,2,4,6,2,3,3,2,52.869,67,4.577,91.002,2.662,42,74,37.72,68.475
3294.995,4687,4483.043,2762.542,3563.796,2845.276,3634.721,3173.877,2687.396,12823.918,11182.276,9839.614,6337.107,12555.98,9782.396,11146.858,3543.037,12477
679.428,831.626,780.218,764.054,728.308,739.043,898.243,898.824,620.806,2024.542,1773.61,1456.662,2116.433,2485.983,1961.805,1621.197,1819.479,1667.853
1073.639,667.805,670.868,786.753,762.989,908.42,1123.654,1016.483,952.685,3889.116,3018.75,1681.612,4162.803,2191.689,4406.385,2946.014,6213.177,2848.452
1217.079,1035.408,753.712,980.225,929.954,1300.13,1562.051,1213.843,998.138,1238.361,1172.454,1465.016,1402.78,1239.433,835.085,935.094,632.859,789.544
72,24,69.001,120.013,71.014,97,109.095,123,126,1329.445,1349.992,1614.605,516.07,390.121,433.012,809.397,131,534.006
150.783,56.497,166.994,115.297,147.978,165.357,262.085,132.612,156.781,529.342,91.026,213.706,74.876,31.287,74.279,39.029,88.897,11.219
0.815,0,2.052,1,0,0,1.296,6.131,4.588,35.569,19.741,7.359,45.618,10.292,31.084,17.872,82.609,10.028
2184.534,2188.867,2909.823,1286.918,1579.492,1739.678,2023.641,1891.994,1610.622,1062.874,1395.137,1340.532,1415.224,1761.978,889.3,960.803,603.926,919.142
99.155,103.431,141.271,71.395,100.484,89.057,142.585,146.112,87.848,162.687,189.845,208.954,93.581,85.474,90.844,167.873,30.058,89.003
3843.271,3596.839,3032.069,2341.767,2056.344,2395.052,3191.861,2628.733,2219.979,2314.325,2510.735,2328.878,3147.418,2739.665,2486.015,2365.114,1717.228,2256.685
2998.414,3035.139,1989.658,3013.542,2605.63,2792.104,3299.917,2890.654,2318.5,2729.871,2915.639,3746.827,1905.898,1988.481,1776.409,2197.041,1038.295,1577.478
155.26,106.073,133.224,136.828,52.519,101.441,112.165,96.078,154.887,375.756,350.896,479.19,194.569,235.988,253.261,174.338,130.861,128.233
9.09,8.648,35.489,27.871,32.356,10.802,26.479,11.592,16.55,5.347,8.967,5.355,20.875,0,8.937,5.068,0,5.613
1837.894,1164.181,2159.569,837.492,1388.087,1316.421,1371.008,971.204,766.922,1112.858,509.552,871.709,1128.869,1123.045,869.063,395.641,558.286,678.641
677.216,612.393,653.823,419.737,366.78,466.741,622.532,389.909,435.905,248.043,226.707,259.414,299.015,316.627,197.382,323.065,205.6,268.001
531.855,848.05,818.193,566.763,644.168,833.742,686.616,475.76,484.482,691.138,500.594,656.211,1059.038,626.877,325.629,546.46,941.707,756.315
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
101,64,21,59,99.013,90,139.166,147.108,79,2490.895,2323.433,617.157,2866.734,1009.125,2792.634,1727.492,4803.654,1984.09
380.36,191.398,131.891,305.652,145.798,341.596,512.262,277.646,326.954,378.893,232.45,249.669,161.352,362.355,347.633,78.063,196.94,246.626
0,0,1,1,0,0,0,0,1,2,5,3,0,2,0,1,0,1
1,0,0,0,0,0,0,0,3,41,16,8,14,28.951,15,16,3,13
23,8.976,5.172,0,25.808,48,4.491,27.843,5.065,3275.868,3060.832,5702.793,2612.325,3363.176,2187.386,3317.62,550.961,3713.573
0,0,0,0,0,1,0,0,0,472.299,404.498,117,554,219.206,557.274,388.724,909.133,348
8,23.003,124.639,0,74.916,62.968,0,5,52,38,94.485,399.2,818.851,108.715,243.122,505.244,234.46,109.457
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635.178,430.013,321.33,402.007,425.582,572.84,627.417,579.396,441.004,437.999,478.32,486.36,423,497.196,358.163,434.448,297.234,379.721
132.999,166.376,77,149.5,196.949,234.249,201.001,210.033,143.662,7289.053,6147.957,1726.082,7663.392,2769.975,7872.638,5139.802,11710.48,5124.586
16,14,3,12,13.012,19,36.226,15,20,14,23,22,10,7,18,6,7,12
2,1,7,0,2,8,2,2,3,24,14,25,10,13,12,14,5,12
4,9,5,5,10,4,2,6,1,14,12,2,9,4,13,8,23.009,9
96.118,96.488,42.906,66.006,197.425,138.95,155.82,107.447,107.506,214.784,217.74,92.664,401.842,119.676,241.82,220.196,345.969,135.373
213.169,162.427,140.679,221.17,229.343,189.049,239.207,213.889,175.488,243.57,144.278,253.109,371.632,325.247,248.281,233.868,100.586,258.245
267.963,119.212,217.063,164.981,131.007,145.906,182.682,146.602,149.47,175.421,151.629,304.839,154.155,137.798,112.086,133.069,61.208,108.014
0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
6.619,0,19.275,0,13,0,2,3,8.839,15.365,12.305,27.684,0,0,0,17.506,0,37.383
0,5.995,8.445,0,10.574,0,3,0,0,91.468,38.375,81.14,78.518,166.49,146.562,76.746,31.444,139.42
36.686,23,7.599,30.768,16.539,38,38.166,33.506,34,1035.292,495.311,241.469,1010.353,252.441,1121.606,736.253,1261.532,761.686
28.088,42,29,14,26,14.999,15.002,31,24.999,863.019,633.347,190.037,638.062,195.163,869.558,458,1699.353,498.675
77.227,27.098,34.459,53.241,42.791,62.275,55.968,18.261,31.788,41.202,34.747,38.228,62.563,36.318,25.015,44.654,97.52,28.277
492.947,395.76,316.216,454.619,393.958,409.198,554.774,497.994,362.291,544.619,503.388,396.613,676.25,484.573,599.311,483.745,635.945,460.724
161.647,157.376,85.386,195.213,154.668,196.667,239,162.908,184.802,302.764,249.205,226.538,271.574,206.03,239.747,198.245,263.425,214.472
207.927,234.186,212.809,167.513,133.863,241.75,123.964,140.711,186.981,257.539,251.751,297.823,217.468,94.927,113.2,193.197,146.018,262.566
0,0,0,0,0,1,0,2,0,1,1,7,0,0,0,0,0,0
0,0,6,13.083,8.774,0,3.661,0,0,81.757,0,33.618,0,0,4.805,15.659,5.816,0
4,2,0,2,1,0,3,0,0,17.635,29.714,14.474,3,1,2.603,7.17,0,0
0,0,0,1,1,0,2,0,0,10,1,7,0,0,0,2,0,1
474.144,388.818,432.89,275.585,434.548,459.389,530.746,457.659,416.132,1600.894,1208.824,347.89,1200.102,603.012,1415.173,879.337,2495.206,818.518
1382.03,1164.944,1101.537,965.037,871.132,1151.674,1349.63,1066.88,1157.486,756.905,738.628,1047.853,869.877,849.229,649.484,677.226,519.775,617.39
4017.621,3840.957,3664.027,3224.529,3418.268,3828.994,4354.32,3751.992,3357.423,4738.539,4637.994,5041.566,5555.087,4766.343,4225.499,4574.406,3039.059,4735.514
1530.635,1455.527,1364.187,1218.178,1415.964,1486.761,1718.273,1588.219,1387.262,1233.474,1057.533,1334.591,1133.505,1403.699,726.231,930.093,827.755,779.441
37,13.48,11,8.182,40,13.065,31,27,24,879.657,692.481,206.367,721.245,229.636,721.848,467.506,1313.483,528.721
1039.599,867.558,729.8,905.143,855.321,744.156,1066.836,803.923,640.631,1213.575,1068.805,528.391,1471.707,959.045,1204.186,1005.355,1665.134,1037.055
11.493,2.76,6,2.857,8.016,5,9,0,6,966.309,1037.834,254.919,1222.489,455.491,1297.867,693.658,1799.594,991.311
77.615,70.339,93.063,98.437,81.477,101.736,122.726,94.036,114.831,102.015,99.211,82.211,104.428,76.915,32.748,34.062,34.89,48.376
333.964,198.879,218.289,309.888,282.579,194.34,359.971,412.855,420.787,1064.77,858.952,427.491,904.624,392.902,872.27,669.047,1191.343,574.897
0,1.434,110.847,0,0,111.001,4.232,0,101.227,545.045,268.411,929.154,152.037,0,280.199,249.917,0,153.009
1.971,0,0,5.82,0,41.307,16.804,0,28.767,53.472,50.144,118.169,33.829,44.806,72.855,37.039,2.388,30.166
3,3,0,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0
2,5,4,6,7,4,6,8,7,4,2,2,1,0,3,18,3,5
44,0,12,0,0,0,0,0,0,0,0,185.312,0,0,0,0,22,0
26.769,20.901,23.456,50.614,54.392,50.169,39.613,40.512,26.424,589.922,446.001,167.251,720.378,210.374,577.715,431.45,770.289,415.439
427.429,420.262,339.598,434.67,420.983,522.253,573.787,528.701,444.603,807.444,749.248,779.658,733.874,599.474,599.413,621.196,522.679,631.398
274.983,201.878,202.386,174.895,170.184,197.21,231.12,202.736,134.14,259.705,276.147,284.278,226.843,234.819,183.75,182.77,138.869,168.867
3.439,2.659,2.663,2.384,3.811,4.166,10.891,6.673,7.3,2.677,4.137,1.245,3.47,3.322,1.228,1.225,2.662,2.708
