"SRR26436341","SRR26436342","SRR26436343","SRR26436344","SRR26436345","SRR26436346","SRR26436347","SRR26436348"
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
1231.475,1786.909,1251.002,3057.347,1951.377,1398.596,4088.62,1817.326
280,680.999,334.998,696,189.999,158.999,587.942,470
62.483,149.807,162.745,224.274,102.199,97.195,479.278,319.5
2021.394,3221.963,2277.613,8281.274,4191.619,2888.306,6638.589,3259.973
8871.696,12436.371,7750.714,19377.863,11844.764,13815.122,28597.876,12755.376
1.83,13.636,33.207,90.939,29.955,35.55,144.139,32.63
1,0,0,0,2,1,0,0
253,324,219,350,212,310,548,336
2,1,0,2,2,4,13.012,1
347.495,531.294,299.252,660.041,395.533,431.555,849.776,348.864
1052.842,1669.002,1166.344,2450.23,1393.379,1818.408,3724.143,2167.103
1,9,0,14,7,0,4,5
0,0,0,1,4,3,1,0
1,7,1,9,3,1,4,2
0,0,1,0,1,0,2,0
0,0,0,2,2,3,0,3
3,0,3,7,0,2,5,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,6,0,3,6,0,13,1
9,2,2,2,1,4,3,4
0,2,1,1,0,3,3,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,3,0,6.361,1,0,0,1
2367.7,3538.346,2193.445,5609.619,7902.636,3268.568,9065.481,3155.7
1034.422,1936.863,1208.731,2128.189,1461.938,1705.685,3152.868,1361.609
686.933,1162.59,715.047,1576.621,932.497,1067.598,2085.872,1045.957
526.162,642.596,405.593,764.175,1542.337,455.752,1258.931,766.052
999.275,1715.594,1067.034,1528.101,1775.32,1279.69,3258.839,1861.638
1160.769,2017.138,1228.617,2946.224,1597.29,1904.996,3940.932,1492.771
1392.009,2445.605,1505.277,2844.692,1362.527,1844.18,3618.91,1956.339
0,0,0,0,0,0,0,4
780.89,1114.247,763.279,2031.617,1168.983,1038.602,2415.313,1105.506
1223.98,1605,1049.001,2204,1555.025,1288.982,2905.483,1403.033
42.466,71.338,62.508,176.412,252.113,111.908,115.434,74.703
63,206,80,51,18,101,83,52
2639.96,4327.482,3001.391,4472.903,3413.424,3554.425,7351.366,3687.819
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
504.991,962.075,786.701,1121.804,712.407,676.812,1567.322,630.929
491.252,648.126,396.107,1097.039,653.068,708.005,1651.404,711.153
172.589,292.621,208.342,170.206,120.291,282.944,342.51,322.845
931.555,1635.683,911.446,2275.062,1151.901,1545.467,2993.317,1406.224
0,5,0,3,0,0,4,2
3521.684,6510.423,4170.136,12713.91,7549.473,5911.628,14175.821,5714.366
190.531,273.258,208.848,744.75,264.734,173.917,630.883,329.077
554.543,772.23,647.745,1143.742,957.681,934.656,1878.474,935.06
606.998,862,576,1548,864.277,910,1686.061,874.046
112.189,157.43,88.337,76.922,100.897,179.329,261.736,219.793
111,129.186,79.143,79.516,48.507,64.805,126.809,65.842
256.919,469.855,341.843,632.896,394.207,409.471,898.062,431.128
474.832,739.343,518.448,984.211,653.354,648.939,1504.399,737.509
361.302,590.604,533.009,960.571,379.413,615.93,1302.942,784.083
0,0,0,0,0,0,0,0
320.874,475.833,298.999,604.042,341.637,421.875,604.694,394.402
141,204,145,226,158.001,191,357.158,197.664
0,0,0,0,0,0,13.839,3.5
202,294.001,154,392,272,227,383.027,185
16.755,31.873,17.246,25.302,12.138,10.825,29.968,15.902
2661.668,4652.222,3219.99,6296.888,3680.303,4525.94,10738.168,4741.904
1,1,5,16,13,6,8,8
761.349,1489.82,870.929,1515.164,1212.458,1086.9,2431.616,1173.01
4039.586,5960.278,3637.991,9466.419,5013.57,5993.323,10607.617,5129.958
10,16,5.656,0,0,7,0,2.679
0,0,0,0,0,0,0,0
10,15,11,19,12,8,20,7
1976.906,3357.128,2089.971,4885.36,2959.988,3279.148,6629.926,2946.687
2368.119,3916.201,2412.419,4856.437,3042.577,3497.646,6734.435,3424.919
14.011,18.717,19.891,17.977,6.168,10.119,33.919,13.783
111.268,184,125,200.748,89,184,296.001,153
191.146,296.776,176.959,323.707,168.308,294.694,570.653,267.767
0,0,0,0,0,0,0,0
702.939,1341.05,779.001,1286.999,1090.05,809,1913.046,978
398.3,774.729,562.917,1285.287,776.977,567.441,1871.659,756.571
30,51,32,68,61,26,78,31
0,0,3,0,0,0,0,0
1360.09,1283.406,1135.604,6047.246,2925.551,1993.248,6310.238,3435.754
0,0,0,0,0,0,0,0
23,22,14,50,27,38,90,32.046
21,0,9.73,24.935,6.959,19.598,37,25.984
555.001,754.765,559.001,1475.452,929.95,667.001,1572.901,1070.999
78.84,249.966,82.358,154.815,80.079,130.249,276.283,104.509
60.879,41.485,43.457,99.705,50.749,38.684,78.298,65
1734.668,2987.624,1993.369,3985.932,1946.898,2761.761,5446.726,2864.06
5390.792,8080.874,5419.262,11568.93,6950.119,7877.161,17802.795,8106.311
86,165,66,112,33,36,89,63.001
623.573,1147.347,781.645,712.626,279,1044.962,1118.99,699.184
1003.587,2104.33,933.799,3534.346,2447.117,1876.126,5323.664,2306.069
557.591,1418.246,694.511,1288.587,721.678,1084.466,2636.516,1084.398
23,30.722,10.527,49.147,23.325,23,88,28.504
0,0,0,0,0,0,0,0
972.483,1467.164,750.603,2130.427,1068.547,1106.197,2762.832,1297.325
229.357,333.938,221.683,398.313,194.348,309.762,695.241,451.981
0,0,0,0,0,0,0,0
1393.102,2290.874,1553.036,2733.924,1627.033,1814.933,3639.655,1667.001
1235.027,1824,1228.13,3166,1743,1822.106,4349.999,2316.488
0,9.742,5.265,2.709,4.636,13.729,0,4.002
15.936,0,9,2.773,10.244,0,4.318,38.53
80,73,23.437,506.305,23.552,159.468,316.512,246.599
1971.416,4233.01,2303.077,11119.929,4009.865,2773.069,10917.443,4773.238
4558.877,6823.899,5083.909,11058.677,5830.216,6702.858,14736.397,7408.51
13431.698,20436.702,15329.829,28934.086,16746.565,20525.878,39968.305,21180.802
0,0,0,17.176,0,0,0,18
257,393.459,316,1409,536.003,384,1425.999,608
3897.108,6320.746,4452,8373.932,3993.001,5925.558,12027.31,7795.848
12,25,16,59,59,55,143,56
71.631,53.361,25.034,319.764,222.851,112.172,220.634,102.598
15412.538,23006.657,15259.659,53941.446,28299.333,18080.917,60751.701,24854.303
2,21.579,12.339,61.334,27.177,0,11.563,0
163.209,244.123,71.971,307.638,221.73,203.39,438.508,250.412
1998.806,3214.264,1882.376,4387.291,2563.162,2923.282,5403.088,2645.859
6336.514,11752.039,6423.295,14274.517,9265.923,9879.88,21443.902,9931.167
4714.861,8214.248,5535.446,13430.828,6922.463,7357.075,12412.71,6749.221
0,0,0,0,0,0,12.25,0
0,0,0,0,0,0,0,0
2,12.675,5,4,5,0,9,0
0,2,11.53,3,0,0,0,0
218,353,225,503,304,314,665,264
258.202,442,211,660.001,219.287,355,677.84,338.43
94.222,70.469,64.096,132.535,90.095,134.675,231.911,98.892
1023.022,1492.994,857,2484.064,1234.476,1527.005,2346.955,951
0,0,0,0,429.243,0,0,0
1712.443,2390.92,1596.385,4006.901,2177.195,2288.679,6560.373,3004.711
224.976,224.048,61.396,363.176,127.635,297.274,722.505,305.253
73.954,140.417,98.043,97.526,47.69,97.68,188.712,171.712
0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0
468.439,710.816,525.032,582.938,371.401,535.927,607.837,666.404
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
721.516,918.209,630.15,1460.005,905.104,755.122,2141.91,909.02
2,8,9,7,4,0,7,3
421.777,656.372,139.789,608.879,107.38,464.877,1140.447,715.139
456.382,699.53,473.602,774.507,359.35,637.417,1014.031,471.401
892,1382.404,911.79,2044.585,1250.065,1261.582,3072.495,1666.12
113.591,226.833,156.629,189.579,171.277,164.311,445.566,222.04
54.624,84.343,58.325,79.368,49.62,59.485,93.893,58.977
303.461,542.975,307.223,532.297,305.878,490.918,722.465,496.432
845.106,1172.812,831.583,1925.457,1116.249,1164.225,2355.272,1021.615
354.095,436.34,338.7,706.027,419.84,546.023,799.243,403.153
85.021,192.598,140.048,313.889,152.495,127.062,375.603,123.57
0,0,0,0,2,7,3,0
610.517,996.649,730.847,1765.255,835.478,986.909,2492.151,1033.559
0,65.111,0,48.248,57.106,0,33.725,7
0,1,0,0,0,0,1,0
2014.217,3002.158,2057.157,4428.156,2833.752,3513.987,5951.07,3130.746
1195.046,2072.639,1152.672,2543.235,1222.258,1676.825,2805.09,1358.6
1683.869,2752.682,1767.476,4125.529,2122.679,2624.879,6048.157,2972.937
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
501.756,1020.956,618.894,1152.975,604.707,1340.361,1564.078,1028.288
0,0,0,8.911,4.633,0,0,1
644.074,901.74,791.999,1117.121,764.094,755.424,1976.602,905.13
210.089,341.755,191.109,505.181,395.009,381.915,633.143,379.941
453.205,704.084,582.402,1013.039,601.048,658.827,1488.646,688.901
10037.416,16899.222,11066.554,21429.728,11708.039,12761.826,28861.356,14694.088
0,0,0,0,0,0,0,0
5497.401,6422.822,4813.065,15040.974,7199.029,6989.445,21004.135,7733.829
0,2,4,5,3,3,5,0
7,0,0,24,37.112,1,3,0
0,0,0,0,0,0,0,0
2,8,2,6.143,22,12,11,1
1498.679,2368.409,1705.408,3730.2,2375.166,2078.446,4932.367,2365.404
1230.526,1748.871,1178.605,3065.399,1683.129,1518.197,5589.581,1941.051
423.846,506.48,433.225,767.142,295.263,319.07,781.473,734.853
2049.178,3134.768,1910.001,9384.999,5040.299,2525,9770.832,3374.999
32.956,28.071,17.673,86,32.697,41.31,40.657,21.411
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0.795,0
1,2.041,1.712,0,0,20,3.77,16.919
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,2,2,2,2,3,11,6
0,0,0,0,0,0,0,0
812.366,1230.218,866.638,1709.483,1128.497,1227.887,2129.558,1099.69
777.772,1212.299,772.893,1580.245,852.697,1083.019,2277.419,1121.356
0,0,0,0,0,0,0,0
13,10,8,27,6,3,26,5
279.586,550.872,248.317,735.742,444.951,551.056,1054.133,335.264
0,2,0,2,0,0,0,0
0,11,7,7,19,0,10,0
23.84,24.011,0,65.815,28.912,77.711,290.317,107.982
0,0,0,1,1,1,3,2
0,0,0,0,0,0,0,0
0,0,1,5,0,0,0,0
0,0,0,16,0,8,0,0
1513.229,2538.962,1546.956,4751.694,2432.609,2389.609,5765.635,2344.35
902.286,1860.111,1325.73,3782.889,1100.601,1862.967,5096.098,2707.954
3,6,13,26,12,0,7,2
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
149.506,219.524,145.364,297.988,119.936,255.375,325.99,199.783
0,0,19.142,100.442,17,0,0,0
924.655,1570.992,823.787,632,535.45,814.192,1123.002,1025.036
60.616,246.993,106.69,163.786,81.84,183.996,413.773,215.361
1139.579,1783.812,1331.235,2087.845,1147.242,1808.487,2843.707,1447.274
92.16,156.231,117.057,143.235,59.338,113.95,236.199,129.596
50.26,102.632,69.803,98.883,56.975,74.642,123.135,98.256
0,0,10.686,12.59,0,0,0,0
0,0,0,23,0,0,0,0
0,7.649,12.605,0,3.659,96.204,0,4.766
35.99,0,37.97,96.52,63.812,19.358,211.958,73.109
520.183,759.974,442,1660.286,820.113,633.137,2388.526,880.999
180.509,216.526,187.521,426.911,257.928,220.973,752.565,276.587
143.768,192.854,138.918,442.281,222.728,339.732,500.128,252.832
4,35,47.667,25.821,13,2,15,1.539
598.233,815.102,590.844,1271.002,856.974,843.093,1487.568,712.232
0,33.002,18,84.14,43.731,0,29.101,6.562
2705.467,4425,2759.149,27983.248,16907.662,4094.884,17147.942,4028.435
224,383,383,642,581,565,1121,367
193.49,298.14,167.41,301.322,184.903,321.915,424.783,248.044
1,1,0,0,0,1,0,0
0,0,0,0,0,0,0,2
1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1147.977,1904.794,1137.433,2176.989,1275.77,1695.677,3094.921,1861.116
595.356,1372.348,755.056,921.399,700.369,858.687,1468.883,971.505
64.087,106.409,127.793,166.306,56.049,150.379,160.44,77.308
45.319,89.204,53.419,57.117,52.106,97.535,115.26,26.138
11975.688,43197.321,24468.39,8445.099,13047.187,8816.402,117568.738,112734.643
407.19,798.077,493.254,753.196,571.39,642.635,991.752,570.132
343.41,319.633,308.295,728.306,374.831,625.884,580.979,232.496
421.23,603.352,402.007,741.678,416.017,564.646,788.574,488.97
0,4,1,4.678,0,1,0,0
0,3.479,17,43,36,44.387,18.739,26.063
2,0,1,0,0,0,0,0
8.977,52.616,73.496,94.272,72.221,61.87,133.673,10.466
354.504,454.401,272.926,726.395,515.529,416.163,1032.412,529.522
19,30,5,46,44,23,65,30
119.666,662.397,323.81,217.156,197.81,97,3765.695,3142.615
0,0,0,0,0,0,0,0
3331.874,6500.675,3668.872,5089.261,2994,4026.933,7644.136,4847.001
417.866,700.461,490.001,884.886,632.306,664.001,1497.301,597.808
0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,4
183.001,297,189,306,140,239,479.999,264
3186.842,4163.706,3481.189,9231.204,5458.489,5022.48,12465.099,6789.874
0,1,4,8,2,2,7,0
390.002,477,348.496,1376.446,1104.102,393.645,2600.638,721.312
21342.036,30757.293,17499.652,46893.679,23636.505,31659.177,104782.138,64668.203
417,608,362,1070,421,458,1437.513,673
1,8,6,0,0,0,13,12
0,0,0,0,0,0,0,0
705.505,1442.908,679.468,1129.265,750.898,848.189,2429.832,971.82
0,0,0,0,0.5,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
729.085,1062.976,650.159,1380.89,657.835,979.303,2123.098,1123.445
437.329,523.82,418.919,1173.295,688.512,609.707,1773.745,735.04
1768.118,3071.199,1849.9,3372.943,1908.69,2535.147,5119.582,2893.26
141.479,272.403,139.206,285.216,178.01,189.518,441.686,276.719
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1231.642,1953.169,1447.824,1492.201,964.553,1712.616,2628.804,1763.889
0,0,0,0,0,0,0,0
306.766,0,0,0,0,0,1004.228,193.299
1,3,7,4,5,1,2.224,2.593
2335.035,3902.176,2435.591,5752.725,3279.953,3492.81,8493.997,3651.793
1533.955,2552.702,1688.216,3154.374,1765.421,2081.918,5164.472,2267.704
51.838,25.984,55.877,130.658,24.404,65.236,179.86,83.529
77.034,181.659,100,85.416,45,158.876,142.586,122
67,88.285,91.001,92.205,51.565,86.999,157.676,97.86
2200.347,3747.325,2559.217,4074.441,3241.871,3313.143,6898.096,2958.673
652.774,1135.131,684.745,1409.661,680.083,769.977,1857.267,978.502
797.059,1374.838,902.766,2218.194,1398.735,1194.642,2678.722,1189.153
0,0,0,0,0,1,2,0
1610.645,2773.31,1860.083,7623.862,4875.884,2181.319,6335.188,1935.859
526.887,708.806,497.515,1365.701,708.775,649.822,1464.776,668.695
77.748,7.826,39.379,23.256,37.693,85.926,277.822,156.963
569.064,952.001,635.002,778,426.038,727,1355.962,763.178
1050.866,1510.37,1213.066,2439.966,1197.122,1322.447,2782.686,1700.001
0,8,4,11,3,2,14,8
159.001,228.001,145.003,304,163,259,405.999,220
3669.572,9581.018,5558.947,45533.532,24610.687,6607.188,45970.407,10774.639
4,16,3,25,1,4,6,2
34,31,23,7,2,30,53,19.473
0,4.016,0,3.698,0,0,8.423,12.301
0,0,3,0,0,0,0,1
5.224,88.117,2.055,10.928,8,0,1,3
55.85,75.115,25.338,50.425,121.268,7.572,280.912,48.599
31.674,33.296,23.508,23.327,43.128,38,103.06,103.265
110.839,175.461,31.812,598.422,508.329,170.497,831.175,232.497
1746.332,2589.272,1909.013,4720,2748.261,2626.242,4603.491,2260.053
2216.942,3648.936,2531.331,5894.789,3054.478,3722.047,7469.064,4015.836
14,37,25.001,82.001,48,7,75,20
341.539,486.904,336.09,515.395,274.552,467.523,744.509,357.673
0,3,2,0,7,1,0,0
0,0,0,0,0,0,0,0
548.989,739.938,558.124,1252.331,690.291,789.798,1364.808,810.315
1485,2467.336,1740,3905.026,2125.09,2115.759,5341.404,3389.017
0,0,0.931,0,0.785,5.29,0,8.146
268.914,633,408.994,686,465.049,471.642,1713.97,902.066
805.494,1179.622,876.626,1821.347,1061.119,1147.513,2144.434,1158.274
17.229,13.586,9.315,19.103,13.008,7.846,25.611,21.9
50.379,59.305,39.425,161.127,118.928,82.632,174.748,92.591
1.774,16,13.1,5,1,10,6,7
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1
0,0,3,8,2,0,4,0
1,11,0,10.443,12,6,272.426,0
0,0,0,0,0,0,0,1
52,75.025,60,107,65,65,268,143
496.748,938.748,482.466,1063.384,502.753,747.633,1443.831,812.308
210.353,387.304,240.509,562.375,245.583,223.815,749.577,241.848
227.361,288.956,368.06,572.191,297.133,278.382,412.482,305.756
177.229,445.675,344.75,710.233,238.698,361.741,828.94,514.361
3787.648,7938.765,5697.298,8762.982,9170.324,8211.101,13471.9,6164.067
111.343,215.344,77.905,151.176,115.321,159.037,245.388,96.281
0,0,0,0,0,0,0,0
2190.842,3364.153,2625.083,5563.254,3757.863,4187.039,7867.014,3296.769
1572.226,2499.136,1708.038,2726.88,1457.954,2332.27,4685.18,2705.065
34.228,62.987,43.754,162.094,96.77,35.409,469.132,87.521
224.784,402.122,292.681,608.59,455.218,443.931,794.345,230.04
704.74,1332.646,655.19,1157.14,853.667,1180.981,2532.189,1082.341
554.802,775.352,529.3,808.941,447.277,794.365,1508.352,643.3
373.883,640.666,352.576,723.648,357.538,553.762,967.907,640.345
0,14.878,0,0,0,0,45.779,37
0,6,2,2,3.356,1.749,6.971,0
0,0,0,0,0,0,5,3
475.429,1021.392,537.2,1385.16,709.402,822.246,2048.518,971.311
317.056,418.001,266.224,331.959,179.04,382.052,462.395,246.001
1,0,1,1,1,0,0,4
9,14,12,23,12,4,48,9
0,2,5,14.891,50.848,0,0,0
0,4.687,10,7,20.183,0,6,1
0,6,5,142,128,2,25,3
338.612,589.213,370.642,891.095,543.935,575.82,988.784,473.093
2074.722,2645.328,1640.547,3658.038,2258.24,2771.046,5425.257,2932.389
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
3086.999,5167.322,3499,7972,4010.442,4947.943,8657.529,4629.999
929.551,1946.946,1018.122,3950.769,2346.345,1622.288,4492.037,1978.872
1389.917,2337.341,1436.795,4160.9,2262.742,2255.564,6265.843,2868.045
2644.264,4254.045,2941.771,5584.069,3010.688,3730.238,7636.93,4120.422
4,0,2,0,0,0,0,0
0,0,0,0,0,0,76.174,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,2.953,1.895,20.442,21.852,0
654.887,1001.048,792.19,1597.366,1009.255,1070.416,1561.405,738.562
1200.341,2038.864,1293.811,2579.409,1511.352,1862.924,3685.105,1863.446
128.673,226.364,150.248,363.959,207.702,168.632,514.201,222.286
10482.319,15690.964,11576.476,8399.53,4752.455,13078.351,20411.969,13506.186
0,0,0,1.087,0,0,0,0
29,50.732,28.877,66.511,45.747,60,43.41,33.807
4634.923,8040.069,5414.444,3317.853,2162.969,7036.149,8485.667,6173.944
6514.249,10956.29,7231.809,10865.315,7352.245,9540.66,17986.429,9632.472
226.877,401.784,230,490.746,197,290.928,525.682,290
0,0,0,0,0,0,2.093,0
4763.654,7972.883,5200.573,4021.231,3092.26,7871.833,10677.786,6437.434
49902.865,83400.193,56204.074,45729.095,24088.853,70779.768,99136.279,65807.315
23.206,41.107,1.454,1.943,7.948,78.507,48.234,31.996
66.994,102.824,65.519,161.692,69.936,64.323,135.159,122.49
130.124,0,9.231,0,0,374.425,9.282,5.291
299.441,525.247,357.498,423.493,291.897,516.426,571.258,457.135
0,0,0,0,0,0,0,0
0,1,0,2,1,0,1,0
38.87,61,14.121,42.999,42,46.001,113.788,51.853
5,9,1,11,10,3,4,10
80,68,45,158.264,140.999,148,105,68.999
2651.93,5287.056,3301.534,8062.384,4831.16,4702.183,8869.12,4493.661
35.112,113.352,38.77,188.322,119.528,62.699,203.293,94.031
1,1,0,0,1,0,2,0
2,16,5,9,12,3,16,2
0,2,3,0,0,0,8,0
47,52.597,46.417,75.861,48,53,114,50.632
9,20,6,14,5,8,26,13
0,2,0,0,0,1,0,0
1,4,0,12,0,2,0,0
0,0,0,0,0,0,0,9
20.468,39.214,41.727,59.806,80.424,13.421,151.279,72.443
9,0,14,20,4,4,1,9
186.731,189.585,144.744,238.999,143.515,205.279,258.325,259.001
14,52.627,16,16.097,16,9,23,15
0,0,0,1,1,0,0,0
16821.465,27674.524,18300.97,42657.919,22335.301,24351.367,62056.645,31941.806
197.502,192.834,169.864,192.41,63.541,171.648,180.238,70.564
0,8,0,1,0,0,0,0
0,0,0,1,0,1,2,0
36.015,37.883,31.295,60.588,21.155,57.068,98.463,37
135,271.981,159,363,238.936,230.024,525,182
1,0,0,12,3,1,6,0
337.064,460.96,313.916,442.83,294.049,410.891,1056.064,470.84
0,0,0,0,0,0,0,0
2962.447,4123.001,2400.109,8858.356,5120.521,3931.549,9643.354,4055.087
1.741,4,0,1,0,0,0,0
1,1,0,0,1,0,0,0
1779.127,2915.937,2044.871,3789.586,2241.907,3032.936,5249.513,2502.572
0,64.314,12.017,66.521,16.85,6.58,73.3,73.863
0,0,0,0,0,0,0,0
32.358,56.079,32.011,114.372,49.511,46.812,100.967,42.099
0,0,28.327,1.492,0,9.299,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0
1441.698,2342.873,1367.364,2943.147,1756.323,1830.474,4711.005,2345.758
2414.809,4632.774,2620.912,5501.018,3254.83,3014.835,8855.508,3338.215
7.531,22.103,3.271,9.598,4.655,0,3,10.356
2558,20647.993,7410.155,686,1609.145,479,101901.162,102060.158
107,973,264,144.592,195,18,39423.092,5826.046
10,96,34,30,12,11,14022.448,2565.522
0,2,0,3,2,0,23,9
148.033,225.888,54.06,107.107,181.732,55.625,447.756,168.128
16193.305,23400.733,13717.949,34529.192,13347.412,16745.363,60855.538,29300.781
3089,5840.324,3815.688,8722.544,6428.999,5355.838,17000.545,4719.286
5,8,3,0,0,0,0,12
229.739,247.537,246.168,401.369,44.102,207.051,318.189,298.794
5.726,15.514,10.158,48.169,14.581,5.819,35.672,18.644
1.351,0,0,0,0,0,0,0
87.459,136.926,43.277,184.293,187.536,105.642,256.456,118.263
1277.79,2483.475,1563.036,3091.406,2075.155,2370.086,4572.62,2071.86
1084.258,1918.314,1094.8,2742.107,1594.204,1857.877,3885.067,1411.708
738.416,1093.256,720.148,1388.815,827.077,999.199,1968.074,907.313
4034.868,6348.168,4376.141,8056,4502.111,5992.388,10468.818,5877.236
364,580,406,973,561,520,1276,525
41,103,77,111,77,85,149,83
6,26,18,36,26,21,88,35
15834.917,26538.478,18289.319,19016.015,14087.046,20252.02,59051.474,32537.704
521.312,772.6,491.899,1154.524,730.157,704.814,1162.299,500.852
228.105,645.582,455.926,353.815,287.999,361.753,1042.612,332.852
292.922,0,0,625.916,472.364,549.789,0,505.087
1248,1817.464,1283.982,2427,1737.483,1587.253,3777.488,1689.073
1053.329,1856.509,771.805,1675.892,930.141,1645.018,2765.543,1405.174
346.976,575.364,450.533,1106.247,795.996,681.802,1886.259,869.288
933.343,1774.381,656.832,11501.862,7364.488,1258.465,5705.891,1415.379
254.178,523.075,310.36,476.654,248.884,542.686,786.954,385.438
1316.494,2190.922,1283.762,2722.808,1683.443,1873.746,3992.076,2631.438
130.295,167.351,127.63,311.953,99.516,139.379,400.963,190.812
125.009,134.559,97.857,176.647,108.706,119.004,461.483,234.646
126.964,428.861,147.513,481.398,228.954,378.786,631.649,327.963
628.895,775.426,608.76,1059.013,654.205,840.875,1512.405,761.33
46.686,79.288,60.943,69.913,44.22,75.443,171.876,68.649
676.541,1130.984,699.878,904.195,585.588,973.279,1551.269,1113.772
714.816,1154.476,889.597,2239.804,850.933,1152.094,2102.608,924.745
578.571,831.19,527.499,910.84,581.873,704.314,1347.143,484.696
5608.751,11182.455,6977.281,9314.843,5164.21,9119.792,16312.368,8052.219
5.028,2.007,4.027,5.041,4.024,1.003,5.03,3.019
262.124,275.136,270.981,378.919,255.904,227.722,511.248,270.183
2891.332,4574.918,3009.863,6038.033,2561.475,4259.699,7831.072,3933.514
1202.905,1664.932,963.076,1964.94,690.402,1720.229,2708.043,1180.56
0,0,180.641,0,0,107.332,0,0
3928.66,6356.227,4274.644,6690.821,3783.003,5938.774,10103.873,5525.853
3244.669,5659.054,3765.614,3416.314,2100.071,4276.564,6564.164,4208.437
2319.083,2906.366,2282.489,2013.162,1181.249,3457.757,4061.434,2338.618
4256.999,7347.338,4779.374,9298.391,5618.794,6035.232,13988.873,6709.609
54.69,106.911,69.819,127.694,56.775,60.203,125.334,71.025
285.283,603.642,446.495,505.245,235.173,423.293,801.345,533.671
1337.208,2420.348,1612.454,2761.976,1694.864,2194.052,3558.393,2111.647
3736.309,5897.204,3884.235,5875.614,3721.278,5225.021,10105.926,4836.068
10161.402,18338.397,11766.724,7153.319,3858.789,15888.574,18448.951,14010.398
572.594,935.111,514.437,849.122,698.433,700.282,1767.157,997.704
6907.491,11308.819,7428.962,11933.746,6642.334,9969.35,20886.633,11075.08
5980.004,11105.809,6946.948,10720.012,8282.482,8987.73,17084.595,7730.382
0,2.096,2.475,2.685,0,0,39.76,13.65
2668.144,5378.266,2967.283,2230.162,1118.38,3436.82,6484.89,4744.233
616.998,881.954,572.886,1679.185,976.082,926.209,1992.962,763.968
0,0,0,0,0,0,0,0
3322.485,5656.471,3727.296,6439.12,3807.579,5305.086,10376.513,5146.949
1169.776,3084.616,1472.717,6126.423,3354.969,2682.739,7301.543,2325.564
782.009,1363.847,947.56,1294.629,666.73,1426.346,2272.656,1322.805
5648.782,7895.421,5489.321,7095.456,4245.105,7884.881,15257.115,7759.105
143.052,197.635,185.437,235.641,128.285,192.357,397.459,156.263
313.635,567.585,338.774,787.903,350.787,389.252,640.072,434.716
7729.37,12441.919,7760.216,19559.052,11096.95,11696.855,25173.044,12261.247
21302.49,34058.363,23871.986,44388.765,27326.839,31831.265,64006.348,33428.463
1941.42,3544.656,1944.403,5442.228,2878.641,3007.792,6492.287,3089.444
6283.084,10373.048,6757.981,12285.316,6606.943,9712.278,20601.831,10417.806
5411.693,8947.225,5786,11574.002,6023.338,8111.941,14626.324,8886.751
