"SRR26260919","SRR26260920","SRR26260921","SRR26260922","SRR26260923","SRR26260924","SRR26260925","SRR26260926","SRR26260927"
311.986,556.139,391.888,7452.411,6288.132,7701.515,8998.779,8789.573,8345.663
0,0,0,7,2,2,9,1,5
0,0,0,336.64,252.003,489.084,531.63,343.06,383.29
183,301.355,163.029,2641.76,1327.044,2056.208,2646.29,2250.751,2553.891
284.689,604.067,392.519,2021.264,1893.88,2817.506,2889.274,2984.979,2990.814
523.063,588.626,514.616,4216.419,1956.783,2622.682,2725.861,2656.126,2697.236
39.645,113.022,2.691,308.134,293.421,424.715,312.595,413.638,608.57
607,765.514,635.994,3293.87,2444.719,3531.874,4683.088,4455.104,4359.699
5.49,14.065,2.878,27.785,20.355,38.584,31.516,42.175,42.095
15,22,25,85,62,81,79,63,57
209,228.612,217,601.732,272.23,491.248,470.246,403.214,444
4,4,0,0,0,0,0,0,0
25,21,28,79,51,75,62.002,53,79.1
77.858,13.506,34.84,55.259,32.998,64.71,48.278,44.343,24.341
96,136,114,228.018,165,250,299,309,311.202
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1.753,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
5.274,20.402,11.353,10.312,7.018,3.859,0,2.511,3.614
13.202,12.323,11.367,12.887,8.846,14.207,9.544,16.835,4.791
0,0,3.033,0,0,0,0,0,0
0,0,0,8.115,23.191,0,0,0,0
130.951,131,99.225,168.959,72.917,77.014,64.047,71.178,104.243
0,0,0,0,0,0,0,0,0
9.522,27.547,30.715,24.625,21.088,27.868,22.496,27.21,31.518
23,5.47,5.438,189.774,39.745,76.746,103.332,75.351,108.146
23.763,0,0,25.641,0,0,12.558,2.071,43.315
4,5,0,8,4,6,14,13,9
35,0,0,76,0,0,0,50.632,0
227,214,222,401,179,273,320,242,248
191,145.04,124,181,53,84,80,76,61
689,965,685.999,714,524,778,779.781,874.013,915
189,80,74,185,35.5,69,108,67,75.5
0,0,0,2.244,4.083,3.236,0,2,0
0,2,45,10,0,6,0,94,6.771
0,0,0,0,0,0,0,0,0
339,332,231,661,441,749,774,826.999,797
65.671,83.986,119,251.069,127.744,193.649,216.713,161.205,168.677
1,0,0,0,0,0,0,0,0
912.607,734.345,627.873,2409.641,681.763,1221.202,1112.001,1001.544,1126.235
35.421,0,0,25.456,0,24.068,0,0,0
151,152,120,437.218,200,310.221,316,255.361,258
0,0,0,0,0,0,0,0,0
264,294,191,1276.965,752,1278,859,997,978
0,0,0,0,0,1,3,0,0
0,0,0,0,0,0,0,0,0
18,29,14,208,192.6,243,199.152,279.037,183
63,82,38.635,101,38,63,39,41.848,52.732
755.588,769.537,782.809,100.478,114,150,96.466,83.335,89.602
25,37,10,101,46,60,32,50,57
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,58
194.792,137.936,196.724,923.089,668.786,1180.806,1011.631,1119.965,1078.099
0,0,0,0,1.206,0,1,0,19.402
1,31.796,55,63.898,30,80,3.969,48.82,61.834
1705.896,1798,1560.157,932.917,803.767,1381.087,983.74,1029.648,1032.068
0,0,0,0,0,0,0,0,0
16.295,0,10.731,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,3,4,0,0,0,0,0,0
0,11.161,0,0,0,18.489,0,0,0
237,267,293,286,174.529,329.061,311.376,335.06,364.468
0,0,0,8.946,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
585.352,612.79,57.775,238.31,41.323,479.251,608.135,226.231,243.287
5.025,0,8.211,40.869,48.426,55.125,26.973,45.186,65.117
0,0,0,0,0,0,0,0,0
271,386.698,307,1747.999,1427,1906.444,2275.168,2229.999,2226.396
0,0,0,0,0,0,0,0,0
16.265,0,76.303,219.912,70.243,0,202.143,265.895,247.655
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
115,0,0,0,0,0,9.066,375,0
27,19,32,19,17,7,12,19,13
7.543,24.557,8,5.797,8.262,19.895,19.928,8.076,15.411
21,37,22,53,30,48,63,54,67
37.327,74.158,62.395,839.781,683.683,934.222,1168.4,1196,1095.32
0,0,0,0,0,0,0,0,0
6.077,21.934,10.326,4.704,1,0,12.59,9.27,0
6,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
40,14,9,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
5,0,0,2,0,1,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5.926,0,0
165,0,0,0,0,0,228.057,0,262
0,0,22.205,0,0,0,0,0,0
146,171,169,563,355,562,370,326.122,323
543.984,428.935,392.647,576.1,430.067,652.737,450.655,611.928,626.123
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
283,406,247,1487,1301,1935,1868,1868.055,1956.001
50.758,160.185,111.075,173.607,125.777,177.257,41.998,121.545,59.202
76.441,139.565,168.577,30.608,45.778,76.336,513.055,222.806,291.108
61.24,25.326,31.715,48.86,9.318,48.865,37.008,25.931,23.244
335.859,408.262,274.397,370.392,158,267,262,217,209
0,0,3.645,0,0,0,0,18.041,2.96
349.844,0,0,214.761,0,0,0,93.625,21.453
0,0,0,177.701,113.415,8.632,68.83,20.583,1.039
0,0,3.144,0,0,0,5,0,1
68.139,66.592,70.918,318.38,79.977,164.746,151.838,154.65,156.015
0,0,0,0,0,0,0,0,0
1060.328,1577.97,1228.678,1306.869,1358.511,1631.623,1546.699,1604.772,1734.953
17.002,0,6,15,11,10,11,7,13
0,0,0,0,0,0,0,0,0
9.354,0,0,69.845,82.067,213.36,366.836,266.813,262.874
0,0,0,0,0,0,0,0,0
0,0,0,47.358,7.483,0,20.722,58.112,23.76
146,175,115,1105.203,634.264,985.478,970.081,850,837.485
21.934,0,8.412,5.837,117.525,9.221,54.656,191.726,116.459
193,110,137,1016,402,695,778.165,670,797
170,215,243,177,155,270,192,176,210
434.573,325.345,424,3210.107,2367.823,3235.491,3994.016,3786.774,4143.741
1235.56,1218.454,1033.179,318.007,228.692,396.123,365.907,476.626,379.894
378,429,388,288.408,172.017,293,251.563,293,298.813
0,0,0,5.708,0,0,21.893,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,8,4,2,4,1,1
240.51,121.059,147.008,11.136,15.5,40.142,25.195,25.004,17.461
0,0,0,0,0,0,0,0,0
104,153,127.597,110,68,116.791,146,126,107.84
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
4,7,9,10,28,23,15,26,24
8.819,1.778,0,50.989,24.919,29.62,53.714,31.048,51.955
11,14,21,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
36,42,44,69,78,133,79,82,101
44.524,66.275,55.247,60.799,40.136,62.934,87.456,42.403,79.595
48,125,62,238,212,340.999,353,328,314
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
701.779,482.321,520.758,506.431,498.42,671.313,554.968,527.296,487.454
0,0,0,0,0,0,0,0,0
37.414,49.649,32.826,346,136,236,218,171,177
2274,2548.001,2460.001,1208.72,1018.999,1886,1489.999,1488.001,1493
1275,818.377,708,1471,424,716,564,509,568
23,32,44,108,56,69,71,53,70
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
23.41,15,13.556,18,14,7,6,3,7
59,0,0,32,18,45,0,2,1
70,72,0,8,21,28,7.498,10.4,15.945
5.227,0,32,34,37,48,30.421,50,36
4,1,8,13.122,21,13,7.528,7,18
0,3,0,0,0,0,0,1,1
1,2,25,11,13,0,5,12,7
0,0,0,1,0,0,0,0,0
0,0,0,7,4,2,3,0,0
23,10,16,130.881,113,144.498,103.324,123,149
0,0,0,0,0,0,0,0,0
2,3,0,4,2,8,4,0,5
2.604,7.525,0,2.916,0,0,0,0,2
135.716,50.978,61.889,1845.585,642.531,823.99,1117.344,1091.136,1312.447
12.601,100.698,60.085,10.304,3.616,20.513,39.041,10.648,11.098
12,17,34,396,402,560,304.001,251,246
0,0,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,0
0,2,1,0,2.35,2.93,0,6.881,7.332
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
8,2,9,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
3,2,0,1,2,0,0,0,0
0,0,0,0,0,0,0,0,0
15,27,0,53,27,54,50,56,61
1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0
11,6,9,0,0,0,0,0,0
4,12,4,33.37,20,18.374,57.638,30.411,33.132
128,109,105,133,48,71,58,54,51
6,17,13,3,12,14,7,13,5
124,108,77,178,118,0,180.651,171,194
1,0,0,0,1,0,1,0,1
0,0,0,0,0,0,0,0,0
1.867,0,0,1.108,0,4.225,5.069,1.034,1.061
0,0,0,1,1,1,14,9,14
0,0,0,0,0,6.742,0,2.536,0
10,8,1,15,9,17,14,14.755,16
0,11.347,5,6.813,5,0,8.229,7.848,15.954
0,0,0,0,0,0,0,0,0
192.001,184,195,125,54,101,123,94,85
29.476,56.308,59,271.513,172,242.718,296.884,288,282.798
134.694,176.38,0,0,264.148,0,0,0,0
0,0,0,1.049,0,1.05,0,0,0
159.51,160.062,124,896.456,657.522,1281.131,1152.711,1115.69,1221.781
4,0,0,6,2,1,7,1,2
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,3,3,0,3,3,3,4
0,0,0,7,0,1,5,7,3
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
13,14,0,0,0,0,2,2,0
19.944,7.454,8.108,118.066,45.665,71.829,66.023,61.79,78.003
126,231,208,650,502,724,772.724,814,859
0,0,0,0,0,0,0,0,0
73.933,42.35,46.874,469.689,160.826,239.175,409.79,321.712,315.876
116.214,72.914,68.763,613,397.154,613.262,957.929,655.011,645.138
204.228,28.606,42,941.209,109.55,122.034,330.065,208.283,334.573
745.566,82.295,28.615,1988.524,397.584,345.889,465.498,543.218,1424.447
14.653,10.994,6.655,28.877,24.516,19.887,16.216,17.041,6.01
877.086,1024.806,755.399,815.156,882.162,1199.819,1359.852,1512.92,1819.619
71.703,55.837,48,339.815,232.197,331.608,395.567,358.329,365.315
0,0,0,0,0,0,0,0,0
393.495,225.772,164.327,916.771,418.826,732.19,981.719,682.13,687.958
19.115,48.983,0,234.565,209.815,319.654,314.346,305.654,315.825
0,0,1,0,0,1,0,0,0
405.776,486.162,424.023,2929.26,2024.414,2939.562,3325.942,2951.386,2944.176
785.393,1045.136,806.467,6329.975,6473.102,7275.143,9228.233,9608.164,8751.554
468.985,566.241,488.423,2234.816,1915.787,2637.231,3148.569,2857.388,2516.164
407.999,615,441.999,3885.706,2783.292,3882.802,5081.069,4586.222,5034.389
137.933,136.831,137.526,1007.377,960.508,1267.51,1765.535,1692.158,1640.917
107.285,0,0,56.383,0,0,217.969,223.224,0
53.58,68,60.999,110,168,214,129.409,176,189
14,37,36.818,97.255,104,170.112,140.656,150.655,147.384
30.272,22.362,18.833,31.996,20.14,11.771,38.193,44.78,28.295
13.464,0,11.51,87.407,27.726,24.379,167.063,122.159,95.39
364.17,488.678,424.321,1250.834,1288.202,1646.696,2045.697,2084.879,1841.308
114,148,92,224.177,234,327.234,297,292,325
1605.476,1557.298,1269.434,4110.558,3070.63,5061.959,6273.552,6040.008,6530.725
0,0,2.872,0,0,0,6.865,0,0
0,16.91,14.311,83.098,131.635,178.972,41.323,46.793,47.962
0,7.675,0,123.359,0,0,10.762,28.772,28.403
5.408,19.096,0,49.381,4.061,25.3,37.132,37.891,69.201
443.027,555.956,314.111,28.37,398.42,663.945,546.808,503.612,576.551
216.913,157.409,173.691,775.452,297.258,578.719,501.778,409.36,453.246
3.246,16.468,18.824,166.074,12.952,22.843,39.093,205.989,16.333
0,0,0,0,0,0,0,0,0
0,1.003,3.008,0,0,0,0,0,0
2.375,73.005,131.641,275.301,1.362,140.277,408.917,231.099,12.834
198.726,195.668,265.642,262.662,258.42,506.891,342.176,447.888,469.015
203.79,74.161,107.328,3.856,3.894,20.712,29.815,9.646,23.093
257.785,189.426,159,663.332,240,286.287,369.675,402,392
16.121,5.289,24.281,32.179,0,32.322,7.135,0,52.938
639.486,861.643,685.792,4589.95,4159.682,6209.228,7273.62,6460.817,6037.192
90.09,111.702,105.855,233.833,178.038,250.586,190.357,271.216,254.809
686.766,772.985,495,1422.009,1421.238,1959.098,1401.145,1483.35,1555.485
532.944,760.308,555.674,1007.349,876.309,1302.399,1430.009,1316.554,1257.393
96.53,1.056,49.665,1400.239,183.386,871.295,838.118,892.514,929.925
0,0,0,0,0,0,0,0,0
175.841,169.003,130.421,614.843,327.961,388.956,434.776,451.411,636.216
23.561,29.51,11.55,28.824,50.962,32.771,113.072,91.075,59.391
0,55.806,120.946,727.625,75.185,202.391,270.859,203.32,300.873
240.832,481,241.287,559.039,497.694,734.244,725.067,747.372,755.808
52,31.366,41.65,181,137.999,192,158,183.999,161
19,21.855,9,38,16.57,48.884,36.648,28.506,30.381
10.999,8,4,0,0,0,0,0,0
289,268.592,181,281.001,185,238.235,184.186,235.938,195.486
0,0,0,0,0,0,0,1.3,3.79
83,105,87,93,85,145,81.037,132,139
0,0,0,0,0,3.858,0,24.311,0
7,13,4,32,11,19,34,36,33
0,0,0,0,0,0,0,0,0
22,19,23,0,0,1,7,0,0
75,83,51,13,9,14,17,15,15
223,199,151,447,126,231,219,234,205.001
3401.27,3562.042,2857.119,7057.983,5466,7617,6869.76,7489.742,7762.005
15.484,7.634,5.06,6.366,3.775,11.591,1.149,2.484,7.805
226.598,271.976,97.869,953.935,378.374,638.859,694.219,155.949,353.342
6.72,17.035,0,9.213,0,1.79,9.305,9.245,10.641
48,44,26,273,93.627,178,153,145.864,127.571
134.332,126.625,125.885,209.572,179.374,223.372,207.054,218.338,289.235
5.082,7.143,5.148,18.772,0,3.416,15.764,8.119,5.072
0,1,13.337,0,1,10,0,0,0
0,2,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0
196,333,206,1827.425,1217,1959,2156.761,1984.007,2111
144.019,230.806,251.479,632.794,554.956,773.153,629.139,740.458,849.642
471.898,378.657,247.74,928.569,366,635.804,569.048,564,654
27.55,19,14,132.404,30.033,113.428,87.65,76.485,97.701
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,3,8,2,2,4,2,3,2
0,0,2,0,0,0,13,0,3.818
0,0,0,0,0,0,0,0,0
6,0,0,9,4,9,5,2,7
29,9,30,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
51,99,80,585,411,676,417,537,553
21.781,79.817,42.615,447.975,488.383,711.461,628.292,664.704,616.262
946.77,556.776,268.33,4751.646,913.381,1593.167,2056.168,1693.041,1966.922
0,0,0,0,6.671,19,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,0,226.997,0,0,0,140.64,101.009
0,4,8.93,0,0,0,0,0,0
4,0,0,0,0,2,0,2,2
156.212,175.26,145.017,847.575,327.226,1104.787,1035.044,1060.132,1087.742
0,0,0,0,0,0,0,0,0
4.568,0,0,0,0,0,0,0,0
6883,7270.766,7762.886,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,5,1,1,0,5.665,0,2,0
17,12.319,24.07,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
99,82,23.956,172.623,51,110.371,103.68,67.587,114
1289.86,1005.885,859.025,1258.344,414.222,680.338,631.107,611.642,631.762
0,137,90.699,365,285,451,267,0,318.948
96,21.934,39.368,84.078,25.281,28.08,10.622,22.295,0
26,20,14,30.476,28,47.675,27.068,37.451,40.471
84.735,3,0,24.373,65.606,160.727,140.812,122.311,116.634
1505.745,2172.557,1939.618,14292.729,11770.162,18471.523,18324.648,20231.069,18926.726
0,0,0,0,0,0,0,0,0
705,986.999,843.699,2287.538,2300.999,3386.407,2549.713,2756,2610.739
292.582,163.706,492.638,767.372,310.738,422.393,359.242,386.743,256.112
805.713,761.336,618.719,1767.538,864.38,1245.437,1342.632,1335.592,1408.508
23.624,0,41.435,26.994,0,0,39.032,18.805,48.671
361,601.213,468,2403.938,1942.998,3172.054,3256.811,3112.953,3170.997
0,31,0,57,25,31,28,67,0
33.637,13.462,43,164.032,182.548,217.808,208.872,208.725,248.636
0,62.26,10.553,9.222,16.464,3.75,16.712,8.36,8.248
3,5.013,0,1.171,1,1,0,1,3.43
0,0,0,0,0,13.916,0,0,0
17,13,6,31,17,13,9,0,19
474,555,572,298,157,266,212,207,201
1.054,3.61,2.183,24.443,8.041,18.603,31.628,30.708,23.85
111.104,143.069,125.885,181.993,121.356,174.651,96.466,131.443,92.974
16,31,0,26,10,25,26,18.619,26
331,411,345,188,86,140,108,141,106
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
40.653,26.888,35.841,137.612,117.646,194.029,160.828,125.332,124.063
27.245,21.844,54.953,89.716,27.427,57.999,50.002,47.631,51.219
2,10,0,2,0,0,0,1,1
208.573,160.352,197.697,173.079,145.754,203.275,222.665,189.806,204.134
3,0,0,0,0,0,0,0,0
3.347,17.162,11.72,29.942,18.91,53.084,24.768,37.44,30.253
0,9.207,21.572,51.682,133.162,105.871,85.519,75.816,78.909
11,9,18,8,10,6,4,8,1
0,0,0,0,0,0,0,0,0
11.348,27.773,9.582,22.989,36.787,55.692,61.14,46.498,47.724
18,13,6,8,2,4,4,3,2
4,8,0,26,10,22,5,9,4
420.185,779.51,578.086,3178.338,2379.654,3926.984,1950.476,2306.978,2349.885
46,18,23,100,30,45,37,29,34
396.672,495.067,462.861,54.161,36.274,46.446,81.215,77.579,61.505
890,1413,1246,1692.009,904,1448,1092,1034,1198
7.267,2.093,14.472,28.21,23.485,15.253,32.424,7.708,9.261
404,595,434,598.07,346,535,399,452,500
6.75,3.19,9,0,3,2,1,5.287,3
86.747,118.653,135,12,9,23,17,21,15
0,3,0,1,0,2,2,1,0
0,0,0,0,0,0,0,0,0
2,0,0,1,0,2,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,252,196,315,314,291,28.818
0,0,0,0,0,0,0,0,0
139.609,213.484,232.368,801.502,879.27,931.235,690.736,562.63,562.63
6,3,8.566,51.334,75.59,67.918,95.21,40.017,85.732
161.195,210.146,167.126,988.302,531.208,803.467,1035.414,986.218,958.637
32.219,35.144,50.272,248.691,171.437,292.85,339.289,357.172,333.815
160.919,82,43.586,583.956,246.969,315.036,486.278,355.08,486.588
114.902,98.868,124.121,1102.067,698.654,1228.765,1772.015,1448.793,1419.383
0,133.9,37.027,23.021,23.021,71.421,0,15.867,8.178
0,0,0,0,1,1,0,0,0
0,2.526,6.477,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
16.661,6.071,5.955,0,0,0,14.794,0,5.399
0,2.052,89.009,64.574,0,13.141,48.987,51.944,30.634
0,0,0,0,0,0,0,0.774,0
206.96,236.003,40.485,16.659,17.124,39.724,132.296,0,0
38.409,15.215,14.208,88.583,6.432,0,14.97,20.848,38.495
126,63.22,48,121,32,53.413,64.849,64,81.798
849,569,474,407.021,193,281,320,294.062,306
0,0,3,1,1,5,0,0,0
614.41,1101.999,799.925,1272.722,875.964,1621.313,1092.828,1178.96,1174.092
16,16.596,21,2,0,3,1,9.803,3
31,20,24,39,12,18,24,19,19
0,0,4.15,0,0,0,0,0,0
35,17.07,9.887,128,22.592,48,52.419,51.899,46.448
87,116,81,237.825,223,325,302,283,245.093
0,0,0,0,0,0,1,0,2
1329.722,2191.709,2029.534,1862.268,1410.724,2089.998,1770.637,1690.918,1665.227
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
17,0,0,86,71,112,89,101,86
73,88,49,134,63,90,124,88,92
0,52.89,33.638,30.784,29.817,14.753,28,14.902,55
312,409,355,605,404,731,446,493,468
50,88,57,336,277,497,215,340,303
5,7,0,0,0,0,0,0,0
44.478,11.907,13.186,42.284,23,1,33.467,12.815,20.27
50.826,45,32,405.452,255.88,382.819,453.064,439.466,555.885
17,36,16,213.999,156.001,268,310,348,397.611
0,17.563,0,130.528,179.81,310.408,246.06,219.105,62.693
5,2,7,0,1,0,2,0,1
2,0,0,4.26,14.787,6.698,7.933,4.061,7.309
144,364,261,791.974,883.591,1045,939,995.152,961.001
134,243.999,200,1592.451,1186.616,2253.463,2277,2489.187,2418.611
14.595,0,0,46.536,0,92.924,77.498,46.829,47.368
17.855,15.28,8.723,334.647,306.645,493.384,309.807,424.054,349.705
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
348,306,231.96,5,10,17,6,14,13
78,86,39,132,86,103,84,67,75
126,136,130,271,214,389,355,365,350
0,0,0,0,0,0,0,0,0
81,112,107,179,145,164.923,211,283,210
28.095,3,0,14.078,3.015,3.551,3,2.002,0
21.167,11.771,28.13,62.216,3,77.985,101.601,40.688,35.995
84,86,39,865,349.998,527,649,610.961,723.997
96.641,56.434,81.51,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0
231,321.953,230.097,821.416,826.9,1157,1003.038,901.95,986.34
42.72,71,53.755,665.837,415.783,801,831.831,801.817,734.007
197.602,137.589,130.311,115.406,83.501,132.596,86.702,79.765,79.77
55.409,41.331,55.324,79.138,51.4,144.957,96.175,114.72,126.43
97.031,160.195,86.865,569.365,692.412,828.987,723.728,889.527,856.765
0,0,0,0,0,2.763,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
41.768,75.001,64.574,53.96,52,71.058,52.328,104.023,87.332
0,0,0,1.094,0,64.708,0,0,0
4.714,3.788,0,2.477,0,2.514,5.372,1.092,6.302
185,277,287.001,1616,1616,2304,1654,1696,1812.001
431,519,455,609,444,659,556,587,536
54.619,52.229,52.039,271.006,138.289,399.179,399.085,441.608,340.397
0,46.131,0,131.073,0,44.04,0,0,0
324.999,415,333,310,334,406,508,491,467
248.704,341.517,287,190.922,181,231,210.612,232.992,245.611
5,3.498,0,1,0,1,1,1.056,1
1156.756,145.47,998.231,458.984,210.316,653,140.515,430.711,418.717
10.607,144.363,0,191.316,101.262,199.378,42.448,130.427,118.366
0,0,0,0,0,0,0,0,1
301.55,385.508,141.477,709.053,221.555,652.334,1112.955,588.504,477.637
606.411,578.775,419.977,2390.685,1181.339,1956.709,1934.175,1909.715,2198.573
589.102,475.928,210.137,864.122,667.479,1559.771,1165.525,853.517,969.622
75,64,51,442.002,181,259,262,272,243
48,50,50,108,34,78,63,34,52
76.175,114.409,200,351.493,275.999,491.605,289.305,222.696,242.657
41.983,38.816,32.353,14.378,39.346,55.173,42.975,43.877,47.065
434.643,0,27.03,777.203,545,1070.648,753.645,780.193,114.843
0,0,45.323,448.755,272.032,103.281,257.634,148.9,392.105
8.361,0,0,26.461,20.856,12.378,32.308,24.234,0
79.35,30.029,0,498,426,435.116,846,713,702
0,1,7,3,3,0,2,9,0
35.312,32.187,58.475,60.424,65.322,78.16,72.796,90.839,42.562
0,0,0,0,0,0,0,0,0
74.295,150.981,63.231,273.7,123.466,160.991,252.29,249.995,226.002
635,677.841,483.283,2521,573.824,2809.5,3061.373,2583.159,3208
26,7,8,28,17,26,33,26,30
196.125,216.972,195.145,196.368,63.987,93.923,102.244,92.906,98.707
74.587,78.495,30.214,199.538,48.197,102.052,117.008,99.112,83.891
0,0,0,0,0,0,0,0,0
0,15.278,65.616,0,0,15.768,0,25.292,15.473
0,0,0,0,0,0,0,0,0
26.85,66,47.772,220.001,218,168.678,449.359,417.269,519
0,0,40,0,0,0,0,0,1.058
59.836,66.378,49,615,164.806,268,203,209,222
0,11.087,0,12.358,3.036,26.725,39.034,15.339,63
0,0,0,0,0,0,0,0,0
189.667,210.358,180.069,101.47,90.547,75.669,176.291,154.447,124.339
287,240,178,232,79,189,156,137,154
35.932,23.195,13.803,21.7,0,7.495,7.618,3.758,9.342
143,141.562,106,564.364,447.762,539.556,393,423.238,357.712
211,279,205,859.491,556.202,936.52,840.033,892.493,1058.014
83,78,69,12,8,15,26,20,24
66,26.023,23.699,26,0,23,6.276,0,9
109.056,135.87,62.063,196.461,142.503,285.494,345.28,54.478,25.084
0,0,0.951,32.452,0,0,0,33.922,0
0,16.237,18.265,14.254,23.342,45.582,38.529,32.184,14.707
25,42,22,128,110.812,210.988,360.427,324,335
2,16,4,17,6,9,20,15,10
1,1,0,0,0,1,0,0,2
8,6,0,18,2,13,21,7,13
19.041,26,50,8,2,15,10,6,5
63,78,46,525,293,487,296,191,251
1,0,0,0,0,0,2,0,0
190,203,145,638,427,527,540,587,661
206.566,146.612,141.379,18.599,14.222,161.473,96.361,44.426,55.009
591.802,510.028,487.912,338.689,224.754,319,287.631,321.238,270.94
0,0,0,0,0,0,0,0,0
175.001,188.999,207,201,109.241,166,113,122,106.999
0,0,0,0,0,0,0,0,0
11.944,7.633,3,0,0,3,8,6,1
32,44,19,115,65,87,120,112,133
243,305,307.192,431.942,322.318,590.469,532.397,577.668,582.403
0,1,0,0,0,0,0,0,0
4,13,0,16,8,19,20,8,16
0,0,0,0,0,0,0,0,0
0,0,0,0,1,2,0,1,2
0,33.115,19.719,21.614,12.845,18.744,8.173,8.098,13.325
3.229,31.403,10.719,101.521,88.563,141.099,211.583,130.891,74.311
0,0,0,0,0,0,0,0,0
272.75,104.216,1.445,1.335,18.904,9.784,47.718,11.49,40.556
179.622,115.468,128.336,725.159,532.822,877.319,747.099,785.389,803.359
1.056,0,0,0,0,26.057,0,0,0
118.672,42.566,43.424,659.339,147.921,99.518,268.869,108.017,146.474
6,20,12,45,38,65,38,56,50
0,1,2.025,0,0,0,3.019,0,1.002
0,0,149.07,45.441,0,0,0,0,0
0,0,0,3,0,0,0,1,0
0,39.986,0,17.994,0,244.919,73.028,16.282,51.157
0,191.333,45.338,0,0,179,83.652,0,37.348
51.71,32.142,24.931,16.665,2.614,7.739,13.536,18.817,5.076
0,0,0,0,0,0,0,3,0
217.86,320.603,284.999,2186.804,2965.687,3714.958,2547.106,2794.732,2671.864
68.255,72.818,35.177,75.136,40.651,54.236,59.899,41.859,58.985
0,32,20.757,0,41.205,50.03,27.686,20.503,0
4.067,29.697,10,131.574,68.393,61.081,45.453,18.607,78.677
0,0,0,0,0,0,0,0,0
110,122.894,136,90,39,35,52,40,39.632
1.8,2.038,0,0,0,4.088,0,1.277,0
118.001,187,114,235.388,210,353.001,335,348.431,331
58.862,0,0,59.264,7.914,32.514,0,26.458,19.701
72.202,75,62.46,602.407,318.456,542.087,600.887,564.269,617.239
1.27,4.377,0,5.91,14.001,6.971,30.841,16.156,15.579
203.542,196.99,190.787,460.159,393.868,534.276,415.551,428.311,530.173
207.98,151.808,153.321,370.642,222,292,339.125,364.286,407.22
503,796.302,649,1451.833,1644.999,1867.772,1804.878,1748,1655
1494.502,1775.406,1015.76,4088.108,2533.037,4323.698,3396.316,3694.874,2827.815
0,0,0,0,0,0,0,0,0
33.96,151.509,6.641,187.486,211.668,363.011,421.326,408.332,300.443
