"SRR26260919","SRR26260920","SRR26260921","SRR26260922","SRR26260923","SRR26260924","SRR26260925","SRR26260926","SRR26260927","SRR26260934","SRR26260935","SRR26260936","SRR26260937","SRR26260938","SRR26260939","SRR26260940","SRR26260941","SRR26260942","SRR26260943","SRR26260944","SRR26260945","SRR26260946","SRR26260947","SRR26260948","SRR26260949","SRR26260950","SRR26260951","SRR26260989","SRR26260990","SRR26260991","SRR26260992","SRR26260993","SRR26260994","SRR26260995","SRR26260996","SRR26260997","SRR26260998","SRR26260999","SRR26261000","SRR26261001","SRR26261002","SRR26261003","SRR26261004","SRR26261005","SRR26261006"
17,18,29,0,0,42.001,27.923,34.814,41,16.436,12.698,1.984,19.855,7.107,30.29,71.326,31.939,25.098,88.401,159.237,24.409,23.62,11.618,37.161,22.462,13.613,77.008,0,4.976,10.3,10.839,7.73,89.377,56.147,66.918,55.629,78.604,109.513,75.003,91.579,49.122,108.202,60.568,43.142,11.01
105.926,99.249,62.971,321.163,122.645,227.547,280.677,266.194,250.446,155.211,202.218,291.068,207.428,167.271,1933.41,1357.719,1563.332,2037.133,1738.992,1972.687,2002.694,1644.225,2231.432,2307.737,1446.25,237.801,1649.427,124.722,168.085,139.746,157.678,150.749,3631.466,2491.719,4637.495,3280.657,2765.678,3583.799,4734.714,4731.11,3507.685,4417.649,3319.3,3723.712,190.082
4,13.428,0,177.346,66,129,132.123,26.626,49.366,13.462,36,51,55,44.438,246.035,147.758,204.288,239.783,288.648,306.421,170.59,137.412,169.985,208.442,137,11.339,145.416,7.226,13.088,10.76,12.111,7.995,466.516,292.735,577.076,410.982,414.001,513.266,389.924,421.984,289.892,435.468,306.798,341.088,15.525
39.021,72.273,31.54,208.636,143.783,202.598,278.663,255.554,198.882,45,42,39.225,57.875,77,433.853,386.443,473.848,490.553,408.908,461.395,463.83,346.668,279.113,377.113,449.999,64,317.718,6.461,41,17.931,21.138,1.487,529.566,349.451,870.945,683.947,531.301,660.454,645.34,656.873,507.451,695.914,524.3,661.456,30
7.684,0,3.777,0,6.928,24.788,0,20.335,14.739,2.729,3.805,5.916,3.339,0,12.827,9.05,9.264,10.012,20.212,22.682,19.724,16.438,30.949,0,3.219,12.592,14.65,7.687,0,2.471,3.777,0,3.11,37.445,60.478,1.555,34.709,10.022,52.778,33.453,24.812,9.358,27.002,6.083,2.099
0,0,0,5.774,0,0,0,0,0,0,0,16.232,0,0,82.635,40.365,42.795,88.322,62.685,96.981,76.783,72.173,73.017,95.24,45.424,2.769,64.431,1.598,0,0,0,0,20.193,76.434,188.268,102.723,103.683,173.468,172.379,159.802,127.356,163.161,128.088,120.071,0
0,0,0,0,0,0,11.495,57.984,0,0,0,4.375,18,0,47,63,54,73,67,14.008,42,37,61,77,15.961,10,48,0,0,0,0,0,63,58,128,95,98,116,90,98,68,91,72,86,0
0,0,0,0,0,0,0,0,0,0,15.077,0,46.251,19.61,121.618,86.422,139.212,205.613,176.877,101.727,106.979,95.619,170.895,169.613,14.595,17.252,65.987,0,30.841,32.159,0,0,301.288,79.073,338.777,352.78,214.78,273.072,307.506,337.144,114.67,199.647,260.446,242.293,0
80.728,220.552,92.643,662.754,146.897,331.292,337.304,271.71,300.559,488.414,649.697,392.272,886.677,815.112,1029.145,652.891,688.602,737.351,693.566,858.076,494.92,607.94,614.801,812.389,463.303,599.146,324.259,255.883,272.732,221.205,411.923,334.205,1459.799,918.862,1977.961,1510.589,1233.229,1775.19,1277.145,1536.655,1210.055,1400.107,1001.491,1067.99,315.776
0,0,5,0,0,0,0,0,1,5,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,4,0,0,2,0,1,1,0,0,0,1,0,0,0,3
0,0,0,0,0,0,0,0,0,3,0,0,3.763,3.491,0.869,0.74,0,0,2.748,3.388,0,0,0.867,3.001,0,2.755,0,2,0,1,1.293,3,1.204,0,0,0,1.261,0,0,0,0,0,0,0,0
65.058,40.349,75.568,36.846,22.109,63.574,73.33,25.826,33.12,508.401,604.308,796.965,906,835,1518.832,1358.303,1275.149,2168,2141,2213.817,1258,975.938,1423.528,1692,997.205,611.105,1216.286,197.874,289,346.094,361,309,2491.027,1927.52,3762.915,2934.027,2721.327,3675.682,2490.624,2598.56,2100.795,2778.005,2122.22,2534.221,249.719
3111,3523,2951.001,628,340,445,372,377,419,2710.453,3438,3669.077,4028.83,4121.885,1813,1152.751,1503,1505.429,1453.001,1903.633,1157.001,865.006,1153,1293,719.999,2827.789,820.047,1507,1554,1725,1835,1662.001,3073.259,2095,3736,2338.482,2214.436,3060.262,2419,2620,1988.982,2152,1656.001,2038,1757
796,684,517.587,1118,664,941,1028,1116,1117.996,228.743,466.956,276.041,283.994,399.466,1076.184,479.924,813.091,1175.115,1000.067,1370.534,987.269,814.048,970.77,1502.14,707.248,335.971,852.352,147.794,211.532,163.582,211.099,177.001,1995.85,1404.786,2511.381,1884.009,1471.768,2163.609,2072.612,2644.528,1552.858,2277.882,1640.566,1917.811,223.083
6,8,0,8,12,19,5,10,9,1,2,2,2,1,7,3,13,14,12,19,1,4,9,5,3,2,5,2,0,1,1,0,16,11,29.622,14,24.999,16,6,11,10.999,2.064,4,9,3
62,90,57,110,156,222,77,92,120,33.059,35.001,38,35.999,42,128,99,102,194,162.999,220.999,71.999,45,64,91.002,69.001,34,63,15,12,17,40,20,214,163,322.999,296,285,362,123,141,122,165,149,166,11
0,0,0,0,0,0,0,0,0,1.417,1.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610.012,1113,876,1405.048,971,1644,1269,1258,1328,473.299,734.213,895.285,826.531,927.755,2452.693,1942.97,2367.687,3092.719,2774.699,3566.517,1840.734,1413.171,2029.465,2533.609,1474.089,490.819,1709.11,289.135,245.209,378.493,312.631,383.999,4313.063,3074.46,6245.147,4484.118,3997.07,5419.851,3690.385,4096.264,3259.744,4068.516,3230.775,3728.317,321.744
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.664,64.296,25,248.614,222.729,347.984,272.727,308.511,322.404,0,0,0,6.319,1,54.546,45.685,47.46,80.343,49.876,66.985,36.605,33.576,50.686,50.554,36.503,5,37.01,0,1,2,1,0,122.161,84.717,138.454,143.471,124.909,130.98,106.961,106.279,105.046,152.989,95.621,117.24,0
55.511,39.205,36.77,91.755,14.482,65.211,83.109,68.38,60.542,32.4,27.752,28.085,26.639,34.249,63.126,60.281,65.594,94.329,55.77,70.183,62.527,40.119,69.783,70.628,43.214,28.203,54.137,19,19,5.287,9.933,4.907,134.823,115.919,201.144,130.34,136.634,137.438,152.631,174.194,112.964,136.26,90.173,106.612,19.364
25.12,0,0,1,0,180.933,1.081,0,0,5.555,14.616,3.438,7.934,8.185,100.426,90.152,102.717,157.382,145.009,163.641,44.582,37.19,87.597,83.196,63.261,8.096,68.054,10.305,7,2.002,0,5.426,84.532,109.869,191.986,171.558,92.174,248.528,93.619,118.8,140.991,148.289,126.657,145.27,6.832
80.514,80.435,16.82,0,0,17.63,0,0,0,1811.564,1998.727,3060.068,2904.494,2585.414,587.419,653.215,632.539,740,762.284,725.142,373.544,366,497.374,529.356,324.679,1745.997,369,819.971,875.05,1088.444,1029.918,967.212,982.866,704.739,1497.742,1070.187,924.103,1299.537,804.002,881.67,727,882.193,651.692,766.77,921.192
0,0,0,0,0,0,0,0,0,0,1.799,0,0,0,0,0,0,0,0,6.14,0,0,0,0,0,9.049,0,0,0,0,0,0,19.869,0,0,0,6.005,0,4.422,0,0,0,4.212,0,0
17.078,119.807,0,0,121.965,114.106,211.682,174.275,273.729,10.141,0,15.026,0,0,0,38.059,67.414,0,0,62.414,0,0,0,56.133,0,12.319,0,0,3.165,9.329,2.982,0,6.212,14.986,0,0,9.745,0,0,0,21.279,0,43.037,0,0
3.004,0,1.263,1.169,0,0,0,0,0,0,1.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.638,1.834,1.244,0,0,0,0,0,0,1.333,1.196,3.016,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.316,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.617,0,16.055,1.403,0,3.607,0,3.343,1.299,9.739,0,5.354,0,2.443,0,0,0,2.045,0,1,0,1.052,3.803,8.548,6.939,4.115,0,8.48,6.831,6.682,7.232,8.335,0,3.851
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,13,20,138,114,119,143,129,146,1,3,3,3,2,13,15,9,15,16,21,16,10,5,17,13,0,9,1,1,1,3,1,22,9,23,7,19,20,19,13,10,16,19,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.237,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,8.004,0,0,11.243,24.629,26,12.507,10.049,24.043,29,5.918,29.268,23.045,26.691,22.201,29,1.076,20.73,19.136,10.226,41.001,5.109,7.13,13.727,2,1,43.011,37.659,69.481,24.983,42.315,64.607,43.622,57.506,80,28.862,59.658,90.127,3.893
0,9.522,0,0,16.699,3.322,7.317,20.943,17.317,0,0,0,0,0,8.294,7.94,12.669,0,2.152,13.658,0,0,15.772,10.249,0,0,3.237,0,0,0,0,0,23.011,0,0,0,0,11.625,13.521,0,0,9.348,9.409,0,0
0,12.338,3.064,0,6.791,0,4.959,0,7.824,0,0,0,0,0,0,0,0,0,8.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.445,0,0,1.659,0,4.098,0,6.438,0,74.54,69.541,69.779,77.098,66.647,95.575,114.142,115.28,158.956,158.136,97.399,84.332,91.335,76.263,104.465,78.836,61.717,120.235,23.347,36.877,36.043,24.352,10.253,165.2,128.286,272.826,163.025,192.112,170.057,184.034,179.015,146.042,197.793,148.679,185.726,38.019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,17.209,0,0,120.467,154.53,99.844,143.629,139.803,127.749,55.65,82.261,127.617,181.667,79.687,0,122.041,0,0,0,0,0,235.61,111.568,265.306,153.747,167.257,227.197,215.897,268.207,226.656,280.235,165.505,210.753,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,2,3,2,4,0,0,0,0,0,0,0,0,0,1,0,7,0,1,2,0,1,1,2,0,0,1,1,1,0,0,1,0,1,0,1
1.233,0,2.371,0,0,1.084,0,0,0,34.591,26.425,40.959,21.221,18.008,0,15.535,0,4.505,0,0,0,3.398,4.79,16.219,9.804,30.674,6.621,11.199,13.509,11.576,8.309,19.064,97.823,38.353,105.177,91.436,48.155,121.021,137.033,71.652,13.525,53.079,74.828,45.218,32.175
0,0,0,2.403,2.776,0,6.473,1.135,0,0,0,0,0,0,12.128,11.675,3.499,0,3.783,2.086,2.128,1.583,12.236,22.893,0,0,6.642,0,1.4,0,0,0,11.463,9.831,10.286,12.89,12.023,8.058,4.227,17.197,10.235,12.394,1.578,2.985,0
7,2.038,13.241,4.006,2.003,0,5.024,2.008,3.006,5.138,7.413,6.508,12.735,15.031,3.403,3.315,4.442,3.282,2.218,3.27,0,2.193,2.178,4.398,3.309,12.035,1.082,0,2.108,0,2,1.027,3.226,3.224,7.67,0,4.365,6.658,2.304,2.145,4.331,3.252,4.329,6.453,5.545
157,67.366,0,580.307,625.839,583.807,595.648,966.964,1080.501,13.78,37.951,0,0,7.821,0,104.327,0,38.976,23.485,96.408,7.815,35.491,85.789,0,0,54.084,0,0,0,16.619,0,0,44.82,0,0,38.209,38.229,49.492,83.24,0,63.693,46.607,0,34.695,0
1.5,0,0,0,0,0,0,0,0,13,9.938,9,1.5,9.938,3,1.5,0.5,6.594,10,4,0,1,0,4.869,1,9,3,3,2,5,3,1.5,7.566,1,10.043,4.697,5,9.597,0,3.818,0,0.5,0,1,5
6,19,8,76,53.174,36.934,198.828,211,127.549,2,0,0,1,2,18.463,20.898,28,35.129,32.455,19.532,47,35.71,57.952,42.744,26.58,1,33.937,0,2,0,0,2,31.564,31.514,79.679,38,27.391,27.757,74.661,109.233,74.222,70.067,70,58.988,0
6.46,20.106,10.655,122.628,125.942,135.363,288.278,260.879,255.857,1.418,0,0,0,0,0,52.092,7.774,38.516,35.592,47.057,24.786,50.192,6.412,43.929,37.24,0,27.065,0,0,0,0,0,49.46,33.746,35.654,6.971,24.143,54.764,72.466,74.097,67.009,57.221,54.265,63.459,1
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.091,0,0,0,0,1.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2.843,0,0,0,0,0,0,0,0,0,0,0,0,8.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.644,0,0,0,0,2.144,0,2.743,0,0,0,0,0,0,0,0,0,0,3.537,0,0,0,3.303,4.086,0,0,0,6.807,4.095,0,2.384,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.172,0,0,1.306,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
397.881,274.597,280,815,207,369,421.986,404,425.878,155.648,193.786,169.275,216.834,230.867,511.825,282.756,409.049,493.279,439.457,550.208,456.67,274.357,485.37,755.155,330.427,173.61,364.078,90.175,99.96,112.503,112.441,97.156,978.568,587.862,1045.842,877.409,775.843,1001.108,1049.732,1184.887,916.74,1274.38,927.955,1046.832,106.302
0,0,0,4,3,7,5,7,1,0,6,2,4,6,14,6,8,23,7,10,5,6,4,12,3,2,8,0,3,2,0,0,16,7,21,26,18,31,7,12,9,5,9,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.007,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,2.025,5.353,5.168,3.813,2.035,4.089,5.186,5,5.378,5.018,2.037,3.075,2.07,8.368,3.058,4.582,4.026,7.438,6.268,5.866,1.097,4,5.828,4.486,5.057,12.429,4.116,14.54,8.11,9.602,11.609,12.345,8.146,5.053,8.244,2.241
46.016,56.971,57.936,558.271,542.381,927.141,850.238,848.429,880.258,11.053,3.883,13.945,11.294,16.976,55.371,41.013,94.713,89.856,85.359,102.768,42.807,50.43,78.585,74.879,65.535,7.845,73.293,0,0,3.704,0,5.164,185.88,109.693,239.907,160.719,154.565,178.372,182.232,179.798,129.204,185.578,117.956,167.009,9.96
523.857,1636.573,1023.796,4255.703,2711.815,7575.117,6801.684,5279.065,10166.395,64.778,43.67,67.24,58.958,81.781,1203.469,1133.021,1125.013,0,0,821.394,1279.289,1031.542,825.831,1169.555,954.01,44.008,1202.918,0,23.649,0,0,28.603,0,0,111.394,0,0,0,0,246.69,0,0,0,0,0
0,0,0,0,1,6.046,3.4,7.275,8.159,0,0,16.192,0,0,56.3,12.067,0,31.999,0,56.238,0,18.232,48.934,0,0,0,0,0,0,0,0,0,24.298,6.619,24.715,0,0,0,12.857,33.168,0,0,18.287,37.827,0
81.667,151.534,109.243,540.711,146.325,257.327,467.432,212.557,179.732,240.941,250.215,424.238,394.474,430.9,1295.299,1005.97,1323.359,1729.118,1629.6,1941.663,930.503,859.773,992.138,1155.626,748.647,241.322,892.908,125.81,121.592,146.556,211.082,194.637,2827.282,2090.196,3579.611,2973.483,2410.735,3539.053,2477.1,2402.571,1888.925,2364.163,1696.429,2095.646,193.497
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.926,0,0,0,0,0,0,7.811,0,0,0,0,20.804,0,20.607,2.898,11.622,11.692,10.729,14.218,26.276,30.387,25.554,22.197,0
10,5.823,6.776,7.835,7.974,12.536,8.051,6.422,7.646,20.913,19.459,31.302,32.647,27.373,5.134,9.534,5.307,10.526,18.447,22.917,10.585,3.658,12.001,24.228,6.222,7.901,9.214,12.273,11.119,19.707,23.466,18.095,19.067,9.422,24.634,17.584,35.401,18.105,19.027,28.581,19.07,28.149,13.933,28.161,10.991
0,1,4,3.025,1.004,0,1.007,0,1.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.42,0,10.34,0,0,0,103.629,0,0,0,0,126.551,0,0,0,173.051,0,0
1.5,0,0,0,0,0,0,0,0,0,1.062,0,1.5,1.062,0,1.5,0.5,1.406,0,4,0,0,1,3.131,0,0,0,0,1,0,0,1.5,2.434,1,4.957,2.303,0,5.403,2,1.182,3,0.5,0,0,0
0,0,0,0,0,0,0,0,0,0,8.158,1.799,0,0,0,10.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.126
0,2.359,7.017,3.469,9.999,2.726,12.62,0,0,22.16,5.346,3.121,0,13.698,1.528,0,4.491,0,0,1.091,0,1.084,2.203,0,2.243,0,0,0,1.243,1.234,1,0,2.185,2.19,0,2.221,0,0,1.066,4.506,2.204,0,0,0,2.818
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,45,31,53,31,39,37,45,29,15,7,15,26,13,22,9,18,29,38,34,13.219,9,29,26,14,13,15,6.507,1,1,8,5,21,31,46,45,50,50,29,43,38,48,28,29,12
0,0,1.575,1.74,0,0,4.408,0,0,77.961,55.8,67.707,79.871,76.609,173.698,97.101,195.924,196.374,126.651,217.083,153.02,112.146,88.147,208.777,85.249,55.173,158.157,52.13,36.905,43.842,22.53,46.671,397.533,298.728,507.013,339.101,395.775,415.978,327.507,320.416,227.005,384.014,318.113,338.126,34.652
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.071,0,3.043,0,0,0,2.541,0,2.546,0,0,6.478,0,0,0,0,0,0,3.203,0,3.565,0,4.753,0,7.76,3.923,5.169,6.946,0,9.902,2.665,0,0,3.113,8.025,5.35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.476,0,0,1.193,1.939,0,0,0,0,0,6.464,0,0,0,2.035,0,0,0,1.048,0,0,0,0,8.749,2.224,2.548,1.934,20.377,2.071,0,4.966,3.646,12.806,4.786,15.753,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.127,2.352,0,0,0,0,0,0,0,0,0,0,0,0,0,8.043,0,2.807,0,0,0,0,0,5.209,0,0,0
37.475,64.764,87.848,0,31.358,17.884,38,39.608,32.69,0,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.944,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7,0,2,0,3,0,0,0,0,0,2,0,1,0,0,2,1,0,2,0,4,1,1,0,0,3,2,0,0,2,0,0,0,3,2,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.828,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.802,483.55,1073.565,212.86,498.415,528.691,436.675,942.675,767.568,321.776,386.599,222.369,0
0,0,0,0,0,0,0,0,1.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,3,1,5,2,2,2,0,35,23,21,0,0,0,2,3,3,2,2,0,0,5,0,21,1,0,19,7,11,0,0,2,0,9,0,5,1,2,5,0,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.855,0,4.64,6.473,38.148,13.673,0,17.363,22.54,14.041,0,0,0,0,0,0,0,8.871,18.549,51.509,20.938,27.014,10.798,0,0,18.951,30.833,50.05,0,13.581,0
9,3,2,42,13,19,5,28,10,31,48,39,35,39,126,87,117.026,187,115,211,96,70,100,168,89,22,113,11,19,26,20,21,267,153.019,268,289.028,268,352,210,263,181,288,229,255,26
44,60,46,409,290,435,462,437,494,7,24.006,16,14,17,77,68,70.999,105,95,99,65,71.001,94.001,118,51.999,28,46.001,9,5,13,11,8,187,132,232.001,177,157.001,176,219,234,161.999,234,178.999,156,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,1.517,3.479,0,0,0,0,0,0,0,0,1,0,0,0,2.849,0,6.432,0,0,0,0,0,0,3.024,3.496,0,0
12.822,0,7.796,0,0,0,0,0,0,23.483,35.122,18.435,17.911,10.523,0,3.214,1.114,0,0,0,0,0.998,0,1.046,0,17.882,0,8.359,7.241,0,4.428,1.638,2.164,0,1.055,0,0,0,0,0,0,0,0,1.021,7.76
0,1.5,0,0,0,0,0,0,0,0.581,0,9.797,5.845,2.044,0,0,0.535,0.537,0,0,0,0,0,0.534,0,0,0,4.726,0,4.389,2.021,0,0.521,1.188,0,0,0.521,0.574,0,0,0,0,0,0,0
28,17,9,0,0,0,0,0,0,65,73,39,42,45,2,2,2,0,0,0,0,0,0,0,0,64,0,42,58,18,26,19,5,3,5,1,1,1,0,0,1,0,0,0,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,165.71,136.622,219.146,140.782,140.643,74.625,143.035,167.077,167.932,193.653,136.843,116.188,95.341,131.85,126.255,69.902,87.668,151.714,58.895,71.93,43.421,31.076,50.819,229.054,144.478,290.165,204.458,204.767,251.506,183.411,195.906,201.351,246.63,158.568,198.902,54.82
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.232,0,0,0,1.094,0,0,4.119,0,0,0,0,0,0,0,0,0,0,0,3.492,0,1.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,6.713,2,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,1.141,0,0,0,0,0,0,0,1.111,0,1.996,1.071,0,0,0,4.461,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.74,0,104.955,75.252,0,74.258,49.694,29.922,82.161,70.397,64.827,97.414,107.173,85.99,246.926,171.114,134.644,307.667,305.08,387.499,179.078,136.229,164.029,210.032,88.455,103.599,162.758,27.54,50.762,17.092,13.371,10.333,460.051,263.431,506.202,445.738,318.406,588.618,393.348,368.481,381.087,460.284,274.116,266.855,30.137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.342,78.867,63.277,28.921,42.233,38.076,43.552,47.049,51.998,1.756,0,7.115,3.098,11.332,17.368,16.768,16.024,19.697,20.382,19.564,0,9.999,1.67,27.679,4.731,4.873,8.628,4.733,0,2.898,2.438,4.265,40.405,16.865,47.08,25.661,23.463,39.981,19.638,32.748,24.556,34.036,29.76,32.336,3.531
