"SRR20079510","SRR20079511","SRR20079512","SRR20079513","SRR20079514","SRR20079515","SRR20079516","SRR20079517","SRR20079518","SRR20079519","SRR20079520","SRR20079521","SRR20079522","SRR20079523","SRR20079524","SRR20079525","SRR20079526","SRR20079527","SRR20079528","SRR20079529","SRR20079530","SRR20079531","SRR20079532","SRR20079533","SRR20079534","SRR20079535","SRR20079536","SRR20079537","SRR20079538","SRR20079539","SRR20079540","SRR20079541","SRR20079542","SRR20079543"
0,3,0,25,1944.662,329,1352.461,165.412,129.54,948.022,2040.11,222.989,51.673,102,7.476,298.033,4657.362,8786.698,309.867,1004.041,2723.246,320,272.513,0,0,25,649,158,2861.51,281.343,384.827,271.163,3172.709,227.525
0,0,0,1,0,0,0,0,0,8.294,5.029,0,0,0,0,0,3.456,0,1.746,1.686,14.665,0,0,0,0,0,0,0,1.314,0,3.103,0,14.661,3.449
1.146,0,0,2.405,157.18,11.253,82.241,4.926,3.721,11.384,68.955,6.365,1.173,2.427,0,49.823,328.603,419.919,4.989,19.394,71.469,3.729,7.609,0,0,0,49.799,3.15,50.341,2.411,13.597,8.375,50.985,7.615
6.804,0,0,2.883,511.695,89.972,345.332,32.169,20.862,169.253,346.498,19.515,0,0,0,41.281,776.701,1382.924,118.646,219.443,598.614,93.875,67.046,0,0,0,234.336,42.167,475.637,41.153,77.413,66.456,598.976,47.635
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.164,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,14.592,0,9,0,0,2.81,8.686,0,0,0,0,1,11.398,4.668,2,4,2.487,3,0,0,0,0,0,1,15,0,1,1,15.472,1
4,1,0,0,1,1,4,1,0,0,1,0,0,0,0,0,2,1.253,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0
3,1,0,0,405.786,76,303.685,42,39,295.83,650.709,69,9,21,6,82.344,1226,2337.99,104,320.423,700.555,79,76,0,0,9,182,32,563,54,121,74,761.07,61
0,0,0,1,96.889,0,5.768,0,0,39,57.232,0,0,0,0,0,194.277,542.196,15,38,113.973,16,0,0,0,0,14.551,12,104.999,19,0,0,84.184,0
8.522,0,0,5,120.779,0,147.85,3.512,0,56.179,71.154,32.807,0,12.968,0,5.177,605.304,985.713,7.016,55.832,80.507,18.465,13.459,2,0,0,35.821,10.644,245.855,25.001,1.746,13.87,121.099,2.733
0,2,0,6,484.817,93.279,341.845,37.962,61.929,334.84,641.417,67.449,19,27.862,0,65.017,1126.135,2112.835,98.294,355.417,837.884,101.7,74.617,0,0,0,159.383,36.914,703.514,44.545,141.718,92.049,1128.599,80.888
1,1,0,1,30.2,9.815,21.358,3.431,5.458,37.346,97.965,8.946,1,1.084,2,5.867,105.116,190.715,9.433,26.631,133.489,11.214,6.883,0,0,2,8.843,3,86.122,7.974,28.426,26.961,156.983,6.329
0,0,0,1,220.854,40,162,20.886,13.963,91,186,16,7,12,0,38,559.001,1040.002,28,84,215,34,26,0,0,3,125,21.112,359,31.867,49,36,289.049,22
0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,53,9,25.329,3,4,28.61,56.342,4,2,2,1,10,140.122,229.352,5,21,33.004,6,14,0,0,0,13,7,68,7,10,4,52.904,3
0,0,0,0,0,0,0,0,0,0,56.498,0,0,0,0,0,13.589,137.702,0,0,12.158,31.898,11.294,5,0,0,11.439,14.141,57.855,11.546,0,0,42.584,0
12,0,0,1,214.962,45.941,205.743,21.753,21.673,136.651,267.081,30.008,9,9.131,2.108,47.932,730.905,1361.876,23.686,124.521,294.936,30.809,42.629,0,0,2.053,121.738,20.767,377.996,24.295,47.323,35.354,373.885,36.673
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,2,0,2,0,0,2,2,0,0,0,0,2,6,10,1,3,12,0,0,0,0,0,3,1,7,0,11,3,29,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,26.918,0,49.857,0,6,48.412,37.149,0,0,0,0,9,113.279,246.658,12.452,38.018,100.571,0,8,0,0,0,13.162,0,100.399,0,29.281,12.801,132.174,0
0,0,0,1,48.874,6,24.03,3.595,1,18.298,23.514,2.369,0,0,0,4,72.823,123.637,2,10.406,31.891,3.267,9,0,0,0,11.08,4,26.97,5.003,5.822,7.275,43.168,1.271
0,0,0,4,60,17,43,0,9,37,56.796,0,0,5,0,8,141,270,0,56,108,20,5,0,0,0,12,0,60,6,0,0,119,0
4.143,0,1,1,606.398,167.309,239.862,3,18.799,111.365,21.769,0,0,6.739,10,61.894,328.955,761.393,0,2,24.573,2,7.443,0,0,1,145.893,0,632.889,27.456,86.421,7.538,60.423,4.223
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
328.265,58,19,119.498,24976.902,3981.702,17617.695,2649.768,2353.962,17421.585,33341.597,3260.469,1038.73,801.028,254.931,3225.568,60439.644,121879.117,5716.662,18447.03,43906.44,5148.751,3636.642,9.161,31,348.005,9321.788,2213.294,35259.636,3711.674,8350.64,5271.63,56881.219,4697.51
4,1,0,0,94,15,83,7,4,46,89,9,3,3,0,20,229,369.609,18,64,117.7,20,14,0,1,0,32.898,0,133,15,25,16,170,14
8,0,0,8,862,178,614,74,68,551,1122.003,116.001,28,39,11,106.501,1849.109,3619.941,195.506,596.085,1505.003,180,109,1,0,13,295.506,61,1071.01,107,283.978,214,1851,150
7.078,0,0,5.881,93.095,16.563,176.129,47.593,26.022,148.961,0,0,10.396,0,11.667,0,423.333,1899.016,0,0,0,0,0,0,1,0,191.157,46.788,287.096,109.433,109.493,0,0,27.304
12.177,2,1,2.712,1596.963,266.21,1405.762,158.877,100.111,859.265,1488.985,143.068,36.604,76.058,13,336,4569.901,8054.515,317.366,897.567,2309.738,225.629,176.22,1,0,25,1019.502,216.439,3342.605,341.262,556,412,2848,244
42,0,0,9.043,3222.584,549.34,2422.613,135,196,1108.604,2117.448,186.594,105,41.371,27,457.807,7098.757,12978.694,347.735,1043.271,3113.918,432,360.612,5,0,38,1531.84,417.412,4738.207,418.287,732,532,3689.532,395
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,423.116,64,249,38,29,255,547.344,33,11,13,8,46,837.019,1409,54,184,473,45,48,0,0,5,63,13,366,40,57,47,613,49
1,0,0,0,11,2,2,0,0,9,20.705,1,0,1,0,1,12,42,0,10,22,3,2,0,0,0,1,0,7,0,5,1,25.17,1
19,0,0,0,1656.253,351.167,1067.413,148.685,160,853.465,2131.154,221.217,54,56.243,12.555,250.829,3806.94,6767.535,383,1115.271,2259.24,196.034,194.215,3,1,0,891.999,175,2327.04,193.073,404.911,340.728,3124.418,300
5.416,0,1,2,444.597,7.647,397.961,14.02,2.529,162.171,41.058,12.805,4.176,17.531,0,4.108,1071.69,2383.899,9.389,14.552,78.994,4.222,1.274,0,0,0,38.817,2.441,580.021,6.254,1.134,4.898,132.231,11.445
0,0,0,0,165.649,9.28,93.123,0,15.223,70.777,170.052,9.82,0,27,0,16.567,288.811,453.503,40.755,81.214,234.339,22.813,24.414,0,0,0,13.671,9.21,165.869,9.347,31.155,0,235.243,28.135
1,0,0,0,29.918,16,8.768,1,2,0,6,0,1,2.511,1,1.129,145.513,196.111,0,0,0,2,3.057,0,1,0,36,1.238,186,0,0,0,1,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.322,0,0,0,3,1,0,0,0,0,1,1,2,0,3,3,4,0
0,0,0,0,2.272,0,2.406,0,0,0,2.224,0,0,1.091,0,1,19.589,30.565,0,1.108,7.369,0,1.094,0,0,0,0,0,3.639,0,1.121,0,1.088,1.045
0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,1162.323,193.999,763,100.999,42,291,639,64.075,11.681,62,0,211,3317.998,6128.762,103.893,336.837,743.354,96,147.999,0,2,0,582,137,1810.479,202,119,123,919.005,68
13,0,0,8,1060.317,126.713,638.723,79.801,72.582,396.398,941.016,117.316,8.177,24.257,5.44,152.942,2650.565,4421.522,181,464.81,1177.028,128.605,84.354,0,1,10,431.376,96.085,1539.854,141.558,228.868,140.129,1460.733,131.56
35.001,0,2,36.999,3392.359,573,2437.791,323.278,245.698,1820.865,3990.777,398.07,85.05,144,12.511,528.468,7552.278,14736.912,678.074,2012.817,5069.737,600.463,418,1.672,4.942,30,1635.683,416,5629.835,577.999,979.408,691.298,6545.255,551.701
0,0,0,0,270.774,92.45,301.854,45.926,29.339,206.388,511.953,71.148,0,22.404,0,0,975.193,1512.953,99.85,242.636,643.448,49.767,36.43,0,0,6.182,39.457,30.453,327.323,0,99.13,137.874,1109.242,77.827
0,0,0,0,720.042,0,343.323,0,63.063,553.366,967.008,98.542,0,0,0,0,912.044,3695.497,196.272,525.674,1325.885,188.317,165.015,0,0,0,359.618,14.411,1051.171,0,348.958,207.182,1642.736,159.955
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,1,1,1,0
15,3,2,4,869.674,155.867,678.566,77.589,96,679,1375.588,116,29,34,8,91,1745,3079.134,264,808,1846.001,206.053,102,1,0,11,373.706,60,1480.416,140.41,370,234,2531.387,193
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,1,0,6,904.414,135.738,601.986,74.302,66.768,468.288,1023.822,101.001,31,39.394,9.891,103.411,1728.733,3461.783,165.017,522.84,1209.634,130.87,100.955,1,3,6.697,305.942,77.026,1111.848,107.71,263.126,154.457,1797.832,127.613
11,0,0,15,853.059,131.913,580.786,74.274,94,647.205,1333.866,148.122,26,40,13,145,2100.618,4031.599,230.243,698.75,1766.949,186.022,128.491,0,0,9,408,98,1302.938,118.999,312.291,260.182,2129.234,162
0,0,0,15,1497.648,248.001,942.001,109,154,1107.085,2415.001,269,32.999,40,16,159.001,2377.999,4370.79,374,1157,2801.625,319,144,0,0,0,398.001,85,1592.284,130,455,287.001,3481.788,280.999
4,0,0,4,534.004,91,357.919,40,6,20,34,8,7,11,1,67,912,1804.999,5,11,72,11,60.999,0,0,2,135.001,43.001,609,63.001,14,11,99,5
8,0,0,13,394.969,94,257.896,70,96.574,611.515,1351.761,101.375,0,18.752,13.49,69,895.475,1739.875,298.123,658.227,1673.02,196.338,64,0,1,0,262.304,51,863.089,78.565,529.976,287.757,2947.136,308.969
56,6.614,1,48,3795.861,630.617,2578.898,387.782,432.016,2861.689,6276.409,585,136.378,232.361,72,724.578,10846.496,21747.408,1150,3483.434,8809.629,976,632.257,7,6,52.507,1697.612,398.648,6358.408,630.967,1379,1043,10652.534,879.001
6,1,0,7,690,97,468,67,29,293.003,547.916,56,22,31,6,121,1748,3178.062,137,388,974,103,84,1,0,8,306,65,1118.002,112,178,131,1481,127
1,0,0,0,127,26,61,8,6,44,83,10,3,0,0,18,321,603,12,31,60,10,16,0,0,0,30,9,206.086,20,6,5,69,2
0,0,0,0,8,0,6,3,0,0,0,0,0,0,0,0,20,39,0,0,0,0,2,0,0,0,1,0,17,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,7,547.662,83,406,43,60,444,850.998,70,14,19,10,103,1411.958,2514.076,141,469.006,1103,121,72,1,0,5,244,62,884,99,217,158,1863.56,136
0,0,0,1,6.009,0,3,0,0,0,2.002,0,0,0,0,0,29.037,16.012,0,0,4,0,0,0,0,0,4,1,12,2,0,0,4,0
0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,4.005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,16.131,4,13.679,3,1,12.802,34.338,3,0,0,0,1,43.555,62.707,3.953,17.996,30.607,7.22,2,0,1,0,3.415,1,19.339,0,6.528,3,51.073,1
1,0,0,0,15.325,1,7.442,0,0,6.545,21.991,1,0,0,0,0,15.574,43.936,2.481,8.922,20.74,4.659,3.339,0,0,0,5.634,1,19.809,0,7.548,1,23.809,0
0,0,0,3,8.147,0,5.228,1,1,4.31,1.657,1,1,0,0,1,3.608,48.261,2.566,0,0,0,2.263,0,0,2,0,1,0,5,0,0,12.565,0
0,0,0,0,1.792,1.496,0,0,0,0,1.174,0,0,0,0,0,1.033,0,0,0,0,0,1.19,0,0,0,0,0,1.574,1,0,0,1.861,0
0,0,0,0,14.605,0,3.299,1,2,3.343,14.192,0,0,0,0,0,18.308,47.922,0,4.261,19.842,0,0,0,0,0,2.075,0,15.653,3,0,0,19.691,2
0,0,0,0,0,2.504,6.351,0,0,0,14.649,0,0,0,0,0,18.922,35.174,0,6.821,3.812,1.12,2.207,0,0,0,6.876,0,13.626,0,3.924,1,0,0
2,0,0,2,121,23,90,10,12,61,129,11,8,6,1,16,364,635.001,16,55,132.006,20,10,0,0,1,53,9,204,21,20,16,104,8
0,0,0,0,4,1,0,0,0,1,3,0,0,0,0,1,8,30,0,2,6,0,1,0,0,0,0,0,8,0,2,0,4,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,3.564,6.53,0,1.881,0,0,18.184,9.191,0,0,0,0,3.967,27.16,16.48,0,0,11.088,0,4.327,0,0,0,4.678,2.86,0,0,4.356,6.704,18.776,4.54
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,17,3,6,0,0,0,0,0,1,0,0,2,30,43,0,0,2,1,2,0,0,0,8,1,24,3,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,0
15,0,0,0,798.007,119,350.913,74,35.448,366.449,772.328,78,19.053,40,8,127.699,1852.227,3341.294,106.725,367.506,839.222,86.153,128,0,0,15,197.846,0,849.901,159,69.377,70.13,921.438,82.882
13,1,9,28,1944.694,360.741,1348.672,181.454,186.6,1055.702,2677.246,261.442,61.511,104.239,30,375.602,4847.976,8892.867,420.581,1269.802,2969.989,334.813,260.609,3,3,25,834.695,169.989,3081.507,348.426,564.873,435.218,3985.325,296.3
17,0,0,15.475,1446.839,292.76,1123.506,157,98,560.256,1139.814,112.518,66.931,43.697,11,261.315,4162.046,7784.981,183.425,617.211,1434.609,155.413,223.513,0,0,14.896,581,152,1897.275,233.269,184.225,122.507,1681.172,142.794
39,4.593,3,0,2692.65,448.033,1662.208,197.692,270.001,1826.992,3963.865,373.62,62.756,159,0,476.683,7516.481,14131.728,685,2209.212,5191.911,631,377.737,0,0,32.542,893.518,237.32,3420.028,349.894,831.237,573,6198.246,524.015
0,0,0,0,13.325,6,10.742,2.509,0,0,7.754,0,0,0,0,2.31,27.206,55.969,2.358,0,3.569,0,0,0,0,0,2.052,0,24.62,2.232,0,1,1.978,0
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8,232.317,39.83,166.585,1.672,0,31.358,16.176,14.019,23.76,12.313,0,0,600.74,1558.014,25.693,57.819,212.238,29.916,43.012,0,0,0,64.523,0,126.715,1.103,3.792,0,98.384,1.68
2,1,0,0,71,4,49,6,2,38,61,6,4,13,2,30,342,616.999,8,18,76,8,22,0,0,0,35,12,127,7,13,9,75,4
0,0,0,0,285.513,67.114,349.834,18.677,7.029,96.223,139.029,3.707,38,3.719,2.918,48.085,856.164,1193.695,129.007,132.531,312.635,47.036,6.402,0,0,0,36.372,39.849,682.91,16.576,32.516,39.89,712.728,5.59
2,3,1,6,656.58,115,456.38,57.999,23,147.485,363.218,47,26,38,1,101.265,1878.23,3604.102,59,163.968,414.619,50,91.973,0,0,4,244.998,76,1040.688,104.999,68,48.999,502.355,30.487
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,16.298,1333.058,213.314,961.635,128.508,58.16,450.057,989.143,90.582,40.7,61.381,8.871,211.27,3145.337,6206.234,121.065,395,1043.723,141.072,153.337,2,0,17,587.745,110.509,2199.13,196.191,163.854,138.545,1353.596,112.273
11.778,2,0,21,2795.109,465.357,1860.556,230.685,169.484,1223.882,2575.83,268.198,91.437,139.947,40,501.005,7150.355,14431.713,414.31,1262.652,3175.051,395.46,396.156,1,1.629,33.109,1234.299,305.143,4364.947,450.618,571.947,398.303,4131.66,344.681
1.222,1,0,0,306.678,73.965,191.611,24.698,9.148,107.094,241.139,15.921,11.075,14.921,0,50.735,867.323,1567.646,34.637,96.68,243.32,26.848,42.18,0,0,5.891,147.623,26.3,461.64,39.063,52.42,35.641,264.573,17.277
4,0,0,2,358,65,210,25,20,160,335,32,7,17,2,35.002,878,1626.012,63.028,204,451.17,50,42,0,2,2,107,23,462,48,79,62,576,48
14,2,0,9,979.35,159.758,543.556,64.243,40.067,253.432,533.014,53.439,12.864,33.795,2,146.287,1992.391,3734.864,86,272.553,701.148,96.617,104.122,0,0,3.158,373.052,84.69,994.693,157.508,102.942,84.376,896.583,70.058
3,0,0,0,150.407,27,123.001,11.325,4,11.53,51,4,9,17,0,28.001,297.714,636.565,0,25,35.102,11,26,0,0,2,72.398,6.608,179.555,19,6,3,52.871,10
0,0,0,0,2,1,2,0,0,0,11,0,0,0,0,0,5,3.253,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2,0,0,350.162,44.268,30.573,2.045,0,75.064,159.725,31.426,4.288,4.593,0,22.8,608.775,996.575,52.468,58.991,402.302,46.497,15.078,0,1,5,136.243,5.173,482.293,5.548,2.39,11.334,442.182,5.107
3,0,1,3,306.002,49,150,23,31,236,474,32,8,16,5,44,681,1315.076,97,391,793,98,38,3,1,1,144,38,635.921,82,151,94,1202.016,105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,340.332,56.056,221.503,32.581,0,170.083,435.205,7.633,10.81,9.069,4,7.944,752.633,1437.246,62.752,210.486,599.226,97.37,0,0,0,0,119.995,0,473.475,44.754,95.198,74.606,544.197,55.921
4,0,1,5,271.062,44.355,123.858,37,28.063,176.92,381.698,33.945,11,12.253,3,20.301,489.152,1111.45,47.14,201.901,474.658,48.216,28.608,0,0,6,77.172,24.046,303.865,28.8,62.084,31.186,556.063,53.397
0,0,0,0,0,1,6,0,0,0,3,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,1,0,9,2,0,0,1,1
0,0,0,15,1015.09,148.395,636.236,85,99.627,658.99,1226.43,112.313,0,49,14,122.286,1976.792,4049.682,266.163,736.697,1709.775,153.063,102.414,0,0,9,299.33,56.236,1394.654,145,233.383,207.742,2240.983,193.45
1.916,2,1,3.357,642.92,133.456,464.859,73.904,78.071,505.534,1034.061,124.522,24.977,33.247,16,110.358,1570.642,2917.883,167.453,628.696,1284.333,161.252,70.632,0,2,11,365.33,62.026,1264.125,147.269,277.116,180.271,1527.277,125.513
0,0,0,2.643,14.245,4.785,28.566,4.712,2.237,21.058,32.087,4.479,1.023,5.753,0,2.41,49.475,100.749,8.765,13.999,47.498,4.319,1.087,2.174,1,1,12.663,3.325,36.952,6.65,8.884,7.649,46.26,8.908
0,0,0,0,13,4,11.701,0,0,0,16,0,0,0,0,2,26.531,8.192,0,1,12,0,0,0,0,0,10.12,0,26,2,0,0,21.482,0
0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,4,8,0,2,1,0,0,0,0,0,4,0,5,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,4,1,0,0,1,0
0,0,0,0,0,0,0,11.269,0,51.459,118.678,0,0,0,0,16.038,0,118.119,0,33.623,0,19.921,0,0,0,0,0,0,38.777,2.919,29.408,0,0,0
0,0,0,0,1019.958,186.705,744.254,16.55,41.116,192.459,1055.855,40.577,63,104,0,102.667,1440.936,3914.562,182.966,521.306,855.495,118.655,204.187,0,0,0,347.578,204,1204.498,136.312,2.248,158.062,1602.707,222.338
0,0,0,1,65,10,43,6,3,12,41,3,0,2,1,16,199,375,4,23,37,2,6,0,0,1,31,8,143,10,10,4,31,2
5,0,0,3,394,56,254,28,16,166,317,49,5,26,4,71,1047,1913.228,38,138,322,39,54,0,0,0,166,37,737.601,73,45,41,323,23
0,0,0,0,1,0,0,0,0,2.374,0,0,0,0,0,0,8,10.82,0,0,4,1,1,0,0,0,2.373,0,6,0,0,0,0,0
0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0
0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12,0,0,20,1094.904,184.939,887.257,105.303,74.799,512.788,1149.306,136.607,1.563,37.624,4.841,194.749,2597.452,4958.463,156.066,625.096,1446.351,184.778,126.744,1.256,4,7,628.506,137.902,2058.829,228.447,283.688,171.974,1809.329,133.849
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,2,4,0,1,0,0,0,2,4,3,4,1,0,0,0,0,0,1,0,6,0,0,0,2,0
4.595,2,0,7.081,465.161,95.604,343.611,51.46,17.37,150.141,242.86,19.319,16.371,20.073,5.726,97.324,1705.103,2898.653,54.778,160.323,353.938,45.084,76.147,0,0,6.228,280.962,66.474,939.497,99.039,68.537,61.116,479.009,36.223
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,79,10,72.717,5,1,25.827,70,7,1,0,0,13,172.054,347.379,17,51,75,7,9.928,0,0,3,20.478,10,119.546,7.458,15,6,59,8
2,0,0,3,442.344,58,278.363,22,31.195,249.911,440.999,44,10,9,4,70.689,1030.854,2050.397,84.793,215.668,576.732,81.001,54,0,1,3,162,41,649.085,72,110.41,73,716.47,57
34,7,1,0,2220.624,322.72,1594.659,238.177,106.099,773.39,1386.737,110.127,22.808,134.595,21,301.864,5157.149,9272.844,208.413,663.337,1584.455,197.879,251.017,1,2,33.992,949.05,229.841,3637.898,351.267,346.849,273.217,2266.78,166.164
5,0,0,3,540.153,88,359.001,47,24,239,461,41,17,27,4,86,1273.999,2580.354,72,232,578,73,57.999,0,0,3,234.999,65.999,917,79,110,73,824.023,78
61,11,0,11.869,7352.133,1185.385,5740.745,720.522,329.684,2286.154,5652.389,436.814,128.483,181.385,44.218,1100.036,13711.846,25324.552,1048.648,2663.248,6097.266,918.463,906.335,8,3,65,2615.86,555.705,9360.008,721.217,1228.829,932.78,8297.531,775.883
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1356.219,148.066,713.973,70.56,172.603,641.063,1067.305,129.105,0,11.927,2.393,5.875,1806.326,2353.069,95.675,594.712,1939.208,274,4.422,0,0,1.368,7.44,0,886.353,137.249,352.395,351.364,2491.321,227.792
0,0,0,1,4,1,3,0,0,2,3,0,0,1,0,0,14,9,0,1,5,1,1,0,0,0,1,0,5,1,3,0,6,0
0,0,0,0,6,0,3,0,0,2,5,1,0,0,0,0,4,5,0,1,5,0,0,0,0,0,0,0,2,1,0,0,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.251,0,1.338,0,0,1.53,8,0,0,0,0,0,0,21.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,1,0,0,0,0,0,0,0,0,15.162,0,0,0,0,0,6.566,45.106,0,0,0,0,0,0,0,0,33.966,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,3,0,2,1,1,0,0,0,0,2,1,4,1,0,0,9,1
6.055,0,0,4,593.751,91.486,67.867,0,74.755,392.966,857.223,137.72,0,0,21,0,1095.638,1242.582,162.44,429.484,1644.79,180.856,168.061,0,0,2.052,190.987,94.86,644.069,65.978,223.262,140.323,2175.78,207.911
0,0,0,0,133.144,0,65.649,0,0,38.407,67.196,0,0,0,2,20,364.319,489.673,1.279,29.369,105.48,0,20,0,0,0,38.885,0,223.973,20,17.298,0,137.139,0
0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,1.959,0,0
0,11,2,33.311,1647.095,243.403,1165.662,215.523,120.222,887.274,1618.812,0,90.638,79.196,0,270.793,4519.92,9620.942,128.845,901.75,1935.857,236.021,245.457,6,1,0,1081.41,204.728,2890.706,317.576,453.276,272.843,2490.763,262.73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,2.216,0,0,0,0,0
0,0,0,1,145.253,14.93,96.297,14.533,12,44.501,101.833,16,2.124,6,0,13.648,444.585,636.308,19.734,29.394,97.254,14.121,9,0,0,3.391,55.934,11,227.766,13.281,12,16,167.757,5.601
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,0,70,10124.747,1633,5907.074,736,821.144,6499.005,12815.926,1236.895,275,372,124,1106.885,18737.411,33505.135,1924.796,6140.843,15528.29,1613.978,1056.929,9,0,67.459,2334.069,563,11761.336,1120.558,2575.086,1720,22642.27,1780.447
0,0,0,1,2,0,3,2,3,4,6,0,2,0,0,0,15,19,2,4,14,3,1,0,0,0,2,1,4,0,3,3,18,0
0,0,0,0,19,7,9,3,0,2,6,1,0,2,0,3,35,70,2,2,7,0,3,0,0,0,3,0,25,3,2,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,3.19,712.168,85.868,595.666,76.456,28,154,329.579,32.268,7.807,13.873,6,121.192,1890.932,4019.971,77,140.428,422.621,46.139,127.535,1,0,7.569,401.518,96.746,1666.092,170.274,122,68,559.661,32.643
1,0,0,0,185,36,123,21,9,93,198,27,2,7,1,27,441.917,846.779,34,114,274,22,15,0,0,2,119,33,303,26,36,37,388,30
