Symbol,n_studies,pooled_log2FC,pooled_lfcSE,rem_pvalue,I2,rem_padj,multi_study,is_robust,Confidence_Level
POLM,8,-0.244071792,0.13745993,0.075801341,33.07879454,0.838915292,TRUE,TRUE,NS
TLR2,5,0.362734765,0.204291096,0.075802508,0,0.838915292,TRUE,TRUE,NS
CEP120,8,-0.086045145,0.048462415,0.075814933,0,0.838915292,TRUE,TRUE,NS
ADAMTS10,8,-0.261735599,0.147420867,0.075826725,3.556281611,0.838915292,TRUE,TRUE,NS
PCP4,4,-0.691467747,0.389493561,0.075848438,0,0.838915292,TRUE,TRUE,NS
REEP1,8,0.197953879,0.111526929,0.075907393,0,0.838915292,TRUE,TRUE,NS
BTNL9,7,-0.461713198,0.260150919,0.075932601,0,0.838915292,TRUE,TRUE,NS
TMEM63C,8,0.696412546,0.392425404,0.075957884,0,0.838915292,TRUE,TRUE,NS
BCAT2,8,-0.101977068,0.057464005,0.075959806,9.733496333,0.838915292,TRUE,TRUE,NS
RBM27,7,0.317412314,0.178900701,0.076023891,70.97766057,0.838915292,TRUE,TRUE,NS
FAM181B,7,0.279086614,0.157301847,0.07602831,0,0.838915292,TRUE,TRUE,NS
COBL,6,0.116982907,0.065951212,0.076099631,0,0.838915292,TRUE,TRUE,NS
TAOK2,8,-0.052892295,0.029825039,0.076159281,0,0.838915292,TRUE,TRUE,NS
RNPEPL1,8,0.361515215,0.203865033,0.076177911,66.29456211,0.838915292,TRUE,TRUE,NS
N4BP3,3,-3.124534118,1.762086873,0.076195415,19.7432784,0.838915292,TRUE,TRUE,NS
ITSN1,8,0.055377386,0.031231801,0.076210657,0,0.838915292,TRUE,TRUE,NS
ACRBP,8,0.244902555,0.138171212,0.0763187,0,0.83922373,TRUE,TRUE,NS
RABGGTA,8,0.102619932,0.057898061,0.076324146,20.79051913,0.83922373,TRUE,TRUE,NS
MMP28,8,0.455915656,0.257316915,0.076426765,0,0.839881821,TRUE,TRUE,NS
IFNL1,6,1.586348767,0.895509393,0.07648615,1.152990813,0.840064327,TRUE,TRUE,NS
GGTA1P,4,-0.90955203,0.513565548,0.076551816,0,0.840315571,TRUE,TRUE,NS
USP51,8,0.217543833,0.122889214,0.076686584,0,0.840443981,TRUE,TRUE,NS
EXOC3,8,-0.065484608,0.036996039,0.07671985,11.82943525,0.840443981,TRUE,TRUE,NS
OPTN,8,0.290793807,0.164307136,0.076757384,62.85590139,0.840443981,TRUE,TRUE,NS
TBC1D22B,8,0.181732798,0.102718536,0.076855366,62.04903278,0.840443981,TRUE,TRUE,NS
ZNF600,5,1.658828166,0.937638499,0.076867953,46.37493226,0.840443981,TRUE,TRUE,NS
CSAG3,3,0.923494826,0.522041249,0.076892642,0,0.840443981,TRUE,TRUE,NS
TRIM73,8,-0.14813909,0.083747682,0.076914921,0,0.840443981,TRUE,TRUE,NS
ITGAV,8,-0.178812187,0.101091825,0.07692566,70.0189669,0.840443981,TRUE,TRUE,NS
DPF1,7,0.344452507,0.194752093,0.076948685,39.40070319,0.840443981,TRUE,TRUE,NS
MNX1,8,-0.237867219,0.134516309,0.077008243,33.24888672,0.840626947,TRUE,TRUE,NS
NRDC,8,0.084447784,0.047774635,0.07712311,34.66642389,0.841266495,TRUE,TRUE,NS
MFSD13A,8,-0.302748342,0.171311441,0.07718813,0,0.841266495,TRUE,TRUE,NS
PEX16,8,0.107427565,0.060800293,0.077246278,0,0.841266495,TRUE,TRUE,NS
OSGEPL1,8,-0.286921422,0.162398542,0.077266187,35.21965275,0.841266495,TRUE,TRUE,NS
NECAB2,8,1.009775599,0.571581879,0.077289655,49.51796881,0.841266495,TRUE,TRUE,NS
MED10,8,0.06866833,0.03888438,0.077402255,4.119224326,0.841266495,TRUE,TRUE,NS
TBC1D3C,4,-1.177142284,0.666590052,0.077409881,0,0.841266495,TRUE,TRUE,NS
PIK3R5,5,-0.186185025,0.105436553,0.077421196,0,0.841266495,TRUE,TRUE,NS
PSTPIP2,8,0.197237599,0.111711497,0.077463313,0,0.841266495,TRUE,TRUE,NS
UBE2F,8,0.167489627,0.094873041,0.077495218,44.29452136,0.841266495,TRUE,TRUE,NS
DSC1,6,0.511673526,0.289902911,0.07756673,0,0.841417664,TRUE,TRUE,NS
AGR3,5,0.402256523,0.227931249,0.077594836,0,0.841417664,TRUE,TRUE,NS
C4orf19,7,0.475457507,0.269487357,0.077680883,68.41144374,0.841659919,TRUE,TRUE,NS
TXNDC16,7,0.202058223,0.114534259,0.077702894,0,0.841659919,TRUE,TRUE,NS
FAM110B,6,0.329617233,0.186919647,0.077830229,0,0.842574447,TRUE,TRUE,NS
MAPKAP1,8,0.133243637,0.075607553,0.078017626,75.10826484,0.844137813,TRUE,TRUE,NS
MSRB2,8,0.159052474,0.090286364,0.078129383,19.25980874,0.844809363,TRUE,TRUE,NS
ARL14EPL,6,1.271358574,0.721776575,0.07816573,0,0.844809363,TRUE,TRUE,NS
RFC2,8,-0.107862257,0.061251699,0.078243891,0,0.845086711,TRUE,TRUE,NS
CD1E,5,-1.31591982,0.747403298,0.078296708,0,0.845086711,TRUE,TRUE,NS
PSME2,8,0.14097113,0.080077485,0.078334243,64.09292153,0.845086711,TRUE,TRUE,NS
JAG1,7,-0.17489685,0.099358463,0.078363525,26.17530576,0.845086711,TRUE,TRUE,NS
CXorf36,1,3.586586101,2.038091343,0.078445638,NA,0.845321992,FALSE,FALSE,NS
SAMD4A,8,0.201055744,0.114260572,0.078471433,69.2128377,0.845321992,TRUE,TRUE,NS
AIFM3,6,0.676261668,0.384704711,0.078769278,0,0.847983129,TRUE,TRUE,NS
PATL2,8,1.037482004,0.590271403,0.07880954,17.22100595,0.847983129,TRUE,TRUE,NS
NXPH4,8,-0.169920046,0.096687784,0.078848009,0,0.847983129,TRUE,TRUE,NS
CDH26,8,-0.39715423,0.226029237,0.07890208,16.35280257,0.848100188,TRUE,TRUE,NS
NARFL,8,0.089397679,0.050900142,0.079031295,0,0.848584816,TRUE,TRUE,NS
LINC00483,5,-1.168186815,0.665166896,0.07904895,0,0.848584816,TRUE,TRUE,NS
SLAMF6,6,1.484556952,0.845439578,0.079095467,0,0.848584816,TRUE,TRUE,NS
PYGO1,8,-0.123414369,0.070288939,0.079120012,0,0.848584816,TRUE,TRUE,NS
MON1A,8,-0.10941586,0.062352863,0.079296111,0,0.848911549,TRUE,TRUE,NS
LOXL3,8,0.321878617,0.183463534,0.079352479,44.64488847,0.848911549,TRUE,TRUE,NS
TMEM209,8,-0.147351089,0.08399436,0.079379557,0,0.848911549,TRUE,TRUE,NS
ZPR1,8,0.220587671,0.12576404,0.079433853,11.66817124,0.848911549,TRUE,TRUE,NS
LDOC1L,8,-0.082567193,0.047077578,0.079455545,37.94678268,0.848911549,TRUE,TRUE,NS
IGHG4,5,2.272225638,1.295754787,0.079500389,0,0.848911549,TRUE,TRUE,NS
SLC25A22,7,0.221270861,0.126183356,0.079504875,55.54344018,0.848911549,TRUE,TRUE,NS
TRAPPC3,8,0.094191816,0.053720174,0.079537,61.7799633,0.848911549,TRUE,TRUE,NS
EGR4,7,0.741531748,0.42291943,0.079539528,10.93486561,0.848911549,TRUE,TRUE,NS
ANKMY1,8,-0.242530408,0.138353055,0.079605107,53.08751359,0.849149963,TRUE,TRUE,NS
INTS7,8,0.248096402,0.141575449,0.079705556,57.02107421,0.849739471,TRUE,TRUE,NS
RAB5C,8,-0.041785278,0.023848377,0.079752748,0,0.849739471,TRUE,TRUE,NS
CYTH3,6,-0.140262459,0.080062832,0.079790182,24.16678753,0.849739471,TRUE,TRUE,NS
PTGDS,7,1.109038601,0.633291955,0.079906645,0,0.849757182,TRUE,TRUE,NS
FRAS1,7,-0.205363439,0.117268305,0.079906793,0,0.849757182,TRUE,TRUE,NS
USP9Y,3,-0.983052564,0.561446054,0.079958022,0,0.849757182,TRUE,TRUE,NS
LRRC37B,8,0.193368739,0.110452869,0.079999314,52.93477509,0.849757182,TRUE,TRUE,NS
MTNR1A,6,1.301087045,0.743307191,0.08004882,0,0.849757182,TRUE,TRUE,NS
MAST4,8,0.170991065,0.097695219,0.080075171,37.06424595,0.849757182,TRUE,TRUE,NS
KLF2,8,0.481907618,0.275354285,0.080094742,72.42968547,0.849757182,TRUE,TRUE,NS
SPACA6,8,-0.471884012,0.269684748,0.080159461,0,0.849984612,TRUE,TRUE,NS
GABRB3,6,-0.240775463,0.137635297,0.080226577,26.35223498,0.849996228,TRUE,TRUE,NS
PMS1,8,-0.133452103,0.076290866,0.080247123,21.88307634,0.849996228,TRUE,TRUE,NS
GZMH,2,3.522639383,2.014519779,0.080355885,20.60310785,0.850309632,TRUE,FALSE,NS
RBBP8,8,0.192868228,0.110299794,0.08036331,71.08956972,0.850309632,TRUE,TRUE,NS
MRPL21,8,0.106984733,0.061192556,0.080407041,55.27695477,0.850314198,TRUE,TRUE,NS
ANKRD53,8,0.755013429,0.431917338,0.080455239,0,0.850365979,TRUE,TRUE,NS
CARTPT,2,2.320478488,1.328138223,0.080608477,0,0.851527309,TRUE,FALSE,NS
TNFAIP8L3,8,0.898395698,0.514751915,0.080932939,44.44923941,0.853076899,TRUE,TRUE,NS
DPEP2,6,-0.497841123,0.285291565,0.080980389,0,0.853076899,TRUE,TRUE,NS
IGHV3-49,2,3.143824722,1.80160095,0.080981868,0,0.853076899,TRUE,FALSE,NS
BCL7B,8,0.074526686,0.042712793,0.081013965,0,0.853076899,TRUE,TRUE,NS
SPDL1,8,-0.081311569,0.04660153,0.081015131,0,0.853076899,TRUE,TRUE,NS
TUBG1,8,-0.089690123,0.051406288,0.081031775,38.25315065,0.853076899,TRUE,TRUE,NS
PCDH11Y,6,0.845322347,0.484576175,0.081079416,0,0.853076899,TRUE,TRUE,NS
TAF6,6,-0.086166376,0.049398161,0.081102687,35.28025074,0.853076899,TRUE,TRUE,NS
DIRC2,8,-0.225000395,0.129037776,0.081215168,43.42070671,0.853145887,TRUE,TRUE,NS
DUSP5,8,0.407990868,0.233994218,0.081229945,73.07574784,0.853145887,TRUE,TRUE,NS
CREBZF,8,-0.12175472,0.069831961,0.081239577,61.02082245,0.853145887,TRUE,TRUE,NS
HOXA10,8,-0.073212668,0.042007171,0.081357867,0,0.853409665,TRUE,TRUE,NS
CHRNA10,8,0.26673416,0.153092685,0.081455077,0,0.853409665,TRUE,TRUE,NS
CASP8AP2,7,-0.184324923,0.105828632,0.081555669,0,0.853409665,TRUE,TRUE,NS
BORCS6,8,-0.133243705,0.076518413,0.081625986,6.815965619,0.853409665,TRUE,TRUE,NS
TICAM1,8,0.188498498,0.108256977,0.08164618,61.43094714,0.853409665,TRUE,TRUE,NS
KPNA1,7,-0.1396852,0.080259581,0.081785688,57.23680383,0.853409665,TRUE,TRUE,NS
PRTN3,6,-0.956275788,0.549456117,0.081788052,0,0.853409665,TRUE,TRUE,NS
B3GNT7,8,0.205126613,0.117866199,0.081800298,0,0.853409665,TRUE,TRUE,NS
RSAD2,5,2.079303649,1.194817105,0.081811724,84.5703264,0.853409665,TRUE,TRUE,NS
DNAJC7,8,0.163944217,0.094211933,0.081830221,70.86836822,0.853409665,TRUE,TRUE,NS
CLCC1,8,0.242931628,0.139605221,0.081835696,0,0.853409665,TRUE,TRUE,NS
RAD51AP2,6,-0.432583024,0.248601162,0.081847009,0,0.853409665,TRUE,TRUE,NS
OAS2,7,0.68958883,0.396345127,0.081881921,84.66088782,0.853409665,TRUE,TRUE,NS
PRKCD,7,-0.1985524,0.114122585,0.081891177,0,0.853409665,TRUE,TRUE,NS
ROGDI,8,-0.182390736,0.104841999,0.08191655,0,0.853409665,TRUE,TRUE,NS
ZNF683,4,2.706860144,1.556581765,0.08203878,14.31949074,0.854229881,TRUE,TRUE,NS
PSMA3,8,0.109083865,0.062763571,0.082208629,47.11112358,0.854759286,TRUE,TRUE,NS
IGKV3-11,2,2.195276704,1.263322669,0.082263563,0,0.854759286,TRUE,FALSE,NS
ZNF136,8,-0.147695752,0.085025789,0.082374805,0,0.854759286,TRUE,TRUE,NS
GRK5,8,-0.482805895,0.278099728,0.082548089,33.68350167,0.854759286,TRUE,TRUE,NS
FANCG,8,-0.156031455,0.089888242,0.082592425,0,0.854759286,TRUE,TRUE,NS
GPR156,8,0.580002993,0.334182068,0.082636388,0,0.854759286,TRUE,TRUE,NS
ATP5J2,8,0.119364936,0.068778564,0.082652954,69.51227401,0.854759286,TRUE,TRUE,NS
ZNF660,7,-0.310513318,0.178954193,0.0827133,0,0.854759286,TRUE,TRUE,NS
FOXO4,8,-0.109939858,0.063373739,0.082778762,7.594397281,0.854759286,TRUE,TRUE,NS
ABCF1,8,0.086700953,0.049994601,0.082881481,56.52015907,0.854759286,TRUE,TRUE,NS
CRIM1,8,-0.054666462,0.031525313,0.082909253,0,0.854759286,TRUE,TRUE,NS
DUOX1,8,0.414916453,0.239319815,0.082965623,0,0.854759286,TRUE,TRUE,NS
STK11IP,8,-0.12299898,0.070949655,0.082987433,0,0.854759286,TRUE,TRUE,NS
CCNI2,6,-1.939806816,1.119088636,0.083027998,0,0.854759286,TRUE,TRUE,NS
MMACHC,8,-0.169916604,0.098045023,0.083087369,54.79982268,0.854759286,TRUE,TRUE,NS
SLC46A2,4,-0.459898592,0.265436724,0.083164831,0,0.854759286,TRUE,TRUE,NS
CA2,8,0.189167404,0.109188847,0.083188281,59.91605964,0.854759286,TRUE,TRUE,NS
C10orf82,4,-1.146854658,0.662044701,0.083221608,0,0.854759286,TRUE,TRUE,NS
STARD5,8,0.197632877,0.114087578,0.083221776,0,0.854759286,TRUE,TRUE,NS
ETV7,8,1.009916459,0.583004258,0.083226822,73.66034908,0.854759286,TRUE,TRUE,NS
DAPK2,8,0.379462097,0.219118698,0.083315408,35.28341985,0.854759286,TRUE,TRUE,NS
PCDHGC4,6,0.466739549,0.269519371,0.083318495,0,0.854759286,TRUE,TRUE,NS
TUFM,8,-0.261174805,0.150841485,0.083371162,39.68711894,0.854759286,TRUE,TRUE,NS
PRUNE2,8,-0.766640592,0.44281789,0.083402306,69.52435374,0.854759286,TRUE,TRUE,NS
ZCCHC10,8,0.097338534,0.056234965,0.083465056,0,0.854759286,TRUE,TRUE,NS
P2RX7,7,0.367275438,0.212193434,0.083478157,0,0.854759286,TRUE,TRUE,NS
IGLV1-40,2,2.078362777,1.200819429,0.083489744,0,0.854759286,TRUE,FALSE,NS
DZIP3,8,-0.295439006,0.170703405,0.083502544,0,0.854759286,TRUE,TRUE,NS
DNAJB11,8,0.060121246,0.034737849,0.08350297,9.543821101,0.854759286,TRUE,TRUE,NS
TCERG1,8,-0.289904891,0.167511677,0.083513349,56.14446852,0.854759286,TRUE,TRUE,NS
DDIT4,8,0.087486735,0.050553423,0.08352673,0,0.854759286,TRUE,TRUE,NS
PPP1R1C,6,0.646923437,0.373837817,0.083542369,0,0.854759286,TRUE,TRUE,NS
GBA,8,0.107590268,0.062180325,0.083577691,47.93533955,0.854759286,TRUE,TRUE,NS
STAB1,5,0.474243243,0.274092552,0.083589134,0,0.854759286,TRUE,TRUE,NS
FAM124B,6,-0.792711799,0.458386945,0.083746342,0,0.854759286,TRUE,TRUE,NS
RIC1,8,0.141000438,0.081539857,0.08376954,2.327732721,0.854759286,TRUE,TRUE,NS
CYB5D2,8,-0.119442024,0.069078211,0.083794078,17.06425194,0.854759286,TRUE,TRUE,NS
PTGS1,8,-0.426904599,0.246899887,0.083798444,0,0.854759286,TRUE,TRUE,NS
SLC38A2,7,-0.073997878,0.042800816,0.083828884,21.32699443,0.854759286,TRUE,TRUE,NS
TPD52L1,8,-0.097407487,0.056341396,0.083830654,0,0.854759286,TRUE,TRUE,NS
LAMTOR1,8,0.10898897,0.063059959,0.083927514,71.95409125,0.855302809,TRUE,TRUE,NS
ZNF555,8,-0.197442114,0.114258233,0.083982124,0,0.855415427,TRUE,TRUE,NS
COX17,8,0.14386764,0.083276901,0.084063268,59.40586728,0.855798062,TRUE,TRUE,NS
CAT,7,-0.153142865,0.088679594,0.084181425,61.25669293,0.856556901,TRUE,TRUE,NS
INO80,7,-0.200962955,0.116400488,0.084261341,0,0.85692606,TRUE,TRUE,NS
MAD2L2,8,0.098851788,0.057278983,0.084384283,16.42058345,0.857732167,TRUE,TRUE,NS
RNF180,6,-0.567903425,0.329252495,0.084558747,0,0.858912851,TRUE,TRUE,NS
PLPP5,8,-0.067911902,0.039376872,0.084587914,0,0.858912851,TRUE,TRUE,NS
CMTM2,8,-0.699871098,0.405970026,0.084717283,0,0.859608707,TRUE,TRUE,NS
LNX2,6,-0.316345621,0.18351645,0.084743989,0,0.859608707,TRUE,TRUE,NS
EBF4,8,0.308582539,0.179063617,0.084832059,29.8130233,0.860057812,TRUE,TRUE,NS
ZNF791,8,0.120743851,0.070076183,0.08488185,30.78588956,0.860118566,TRUE,TRUE,NS
LRRC75A,8,-0.102894275,0.059732938,0.084965986,0,0.86052709,TRUE,TRUE,NS
MOCS3,8,-0.057129338,0.033186838,0.085169991,0,0.861652903,TRUE,TRUE,NS
EIF2AK2,8,0.390216402,0.226679569,0.085170111,75.22945964,0.861652903,TRUE,TRUE,NS
B4GALT4,8,0.222862823,0.129482887,0.085218911,81.9320337,0.861652903,TRUE,TRUE,NS
C22orf42,4,0.880880877,0.511954094,0.085318942,0,0.861652903,TRUE,TRUE,NS
DGKH,8,0.127943787,0.074365683,0.085347384,47.56749519,0.861652903,TRUE,TRUE,NS
MAB21L2,5,0.855751514,0.497481188,0.085401801,0,0.861652903,TRUE,TRUE,NS
MRPL53,8,0.107204942,0.062326303,0.085421648,45.88097759,0.861652903,TRUE,TRUE,NS
PCOLCE2,7,0.305565028,0.177651653,0.08542816,20.73787475,0.861652903,TRUE,TRUE,NS
ACSL4,8,0.120863311,0.070287437,0.085512849,0,0.862064335,TRUE,TRUE,NS
HIP1,8,-0.114182674,0.066429319,0.085639935,8.573606607,0.862216702,TRUE,TRUE,NS
SALL2,7,-0.323615498,0.188283089,0.085656093,74.23917067,0.862216702,TRUE,TRUE,NS
CHP1,8,-0.102840578,0.059852135,0.085752102,53.9421757,0.862216702,TRUE,TRUE,NS
XKRX,8,-0.298212574,0.173614783,0.08585717,0,0.862216702,TRUE,TRUE,NS
PIK3CA,8,0.119483297,0.069562683,0.085863219,0,0.862216702,TRUE,TRUE,NS
KISS1,6,0.967644229,0.563372652,0.085871103,39.05273078,0.862216702,TRUE,TRUE,NS
ICE2,8,-0.173151173,0.100812359,0.085877088,40.99651854,0.862216702,TRUE,TRUE,NS
NMNAT1,8,-0.094713321,0.055154464,0.085935762,0,0.862216702,TRUE,TRUE,NS
PSMA2,8,0.152673425,0.088915673,0.085968455,72.19260888,0.862216702,TRUE,TRUE,NS
APEX1,8,-0.10922651,0.063618457,0.085997499,80.62437713,0.862216702,TRUE,TRUE,NS
CNTRL,8,-0.178935212,0.104229897,0.086027428,0,0.862216702,TRUE,TRUE,NS
GRPR,7,-0.481684394,0.280606025,0.086054829,0,0.862216702,TRUE,TRUE,NS
GRIN1,7,0.350843884,0.204484412,0.086208029,0,0.86270444,TRUE,TRUE,NS
SLC26A11,8,-0.196730548,0.114683071,0.086266791,0,0.86270444,TRUE,TRUE,NS
FUT6,6,0.72771401,0.424269743,0.086305737,15.67944459,0.86270444,TRUE,TRUE,NS
ENOX1,4,1.081881166,0.630760656,0.086308423,0,0.86270444,TRUE,TRUE,NS
RAB33A,7,0.432637386,0.252271684,0.086351442,0,0.86270444,TRUE,TRUE,NS
SUSD2,3,-0.591527699,0.344949791,0.086377756,0,0.86270444,TRUE,TRUE,NS
SLC22A2,6,0.941127038,0.54893606,0.086444906,0,0.86270444,TRUE,TRUE,NS
RP11-180M15.7,8,-0.154615994,0.090186554,0.086454952,1.187242548,0.86270444,TRUE,TRUE,NS
WDR6,8,-0.127729007,0.074556314,0.086677897,44.89444587,0.86364531,TRUE,TRUE,NS
SP140L,8,0.26613238,0.155344464,0.086680198,55.99331659,0.86364531,TRUE,TRUE,NS
TANC2,8,-0.30838375,0.180051007,0.086757124,70.17682537,0.86364531,TRUE,TRUE,NS
LRRC59,8,0.060148648,0.035119925,0.086774281,0,0.86364531,TRUE,TRUE,NS
OR2C3,3,1.667952031,0.973971973,0.086799833,0,0.86364531,TRUE,TRUE,NS
PSAP,8,-0.158501926,0.092558377,0.086813109,64.66122321,0.86364531,TRUE,TRUE,NS
CCDC181,5,-0.25408632,0.148455717,0.086983435,0,0.86385651,TRUE,TRUE,NS
CARF,8,-0.167310681,0.097766028,0.087018806,0,0.86385651,TRUE,TRUE,NS
HN1,8,0.114440618,0.066875035,0.087032999,74.72933111,0.86385651,TRUE,TRUE,NS
RP3-403A15.5,8,-0.294133718,0.171903574,0.087073915,0,0.86385651,TRUE,TRUE,NS
CABYR,8,-0.184820307,0.10803098,0.087116491,0,0.86385651,TRUE,TRUE,NS
FRMD5,8,0.098771489,0.057746937,0.087188319,7.7452836,0.86385651,TRUE,TRUE,NS
SLC2A9,5,-0.260409745,0.152266142,0.087223809,0,0.86385651,TRUE,TRUE,NS
CPSF2,8,0.222441706,0.130083925,0.087268441,0,0.86385651,TRUE,TRUE,NS
NUDCD2,8,-0.333021576,0.19475486,0.087274642,59.95644447,0.86385651,TRUE,TRUE,NS
TMX4,8,-0.108854384,0.063663152,0.087293776,54.9532265,0.86385651,TRUE,TRUE,NS
TRAPPC2B,8,0.137294619,0.08030333,0.087321328,28.19985511,0.86385651,TRUE,TRUE,NS
POU4F1,7,-0.127152037,0.074380566,0.087362207,0,0.86385651,TRUE,TRUE,NS
KIF16B,8,-0.154623336,0.090483178,0.08747637,0,0.864013162,TRUE,TRUE,NS
PCDH11X,4,1.006950935,0.589283121,0.087493053,0,0.864013162,TRUE,TRUE,NS
TINCR,8,0.348582284,0.204006639,0.087510041,26.14441167,0.864013162,TRUE,TRUE,NS
KIF14,7,-0.147167753,0.086145584,0.087569386,8.750112155,0.864164621,TRUE,TRUE,NS
SYP,7,0.204309538,0.11964956,0.087716874,0,0.86455262,TRUE,TRUE,NS
ZNF382,8,-0.30374814,0.177962475,0.087857364,0,0.86455262,TRUE,TRUE,NS
ZKSCAN1,8,-0.10368246,0.060747356,0.087862684,50.13010753,0.86455262,TRUE,TRUE,NS
WNT2,3,1.245103994,0.729511389,0.08786587,0,0.86455262,TRUE,TRUE,NS
CPNE1,8,-0.069814591,0.040909235,0.087901466,32.78103626,0.86455262,TRUE,TRUE,NS
PODNL1,8,0.245251827,0.143745913,0.087980494,0,0.86455262,TRUE,TRUE,NS
DENND4A,8,-0.174255667,0.102163537,0.088072481,27.7844355,0.86455262,TRUE,TRUE,NS
MTERF1,8,-0.293456715,0.172074122,0.088118215,61.26412789,0.86455262,TRUE,TRUE,NS
TSTD1,8,-0.102689901,0.06025575,0.08833737,0,0.86455262,TRUE,TRUE,NS
IGHV3-43,3,2.104194743,1.235006157,0.088419782,0,0.86455262,TRUE,TRUE,NS
PITX1,8,0.148370277,0.087097121,0.088473827,41.38141493,0.86455262,TRUE,TRUE,NS
HTR1B,6,-0.340086002,0.19968805,0.0885519,0,0.86455262,TRUE,TRUE,NS
EFR3B,7,-0.172724585,0.101421333,0.088560586,0,0.86455262,TRUE,TRUE,NS
CALU,8,-0.059160427,0.034747459,0.088646167,0,0.86455262,TRUE,TRUE,NS
IGHV5-51,2,1.81284644,1.064783885,0.088652554,0,0.86455262,TRUE,FALSE,NS
MBD5,8,0.214544031,0.126014984,0.088656445,0,0.86455262,TRUE,TRUE,NS
CDC73,8,0.141574995,0.083157205,0.088662009,19.49086681,0.86455262,TRUE,TRUE,NS
USF1,8,-0.064182381,0.037700561,0.088675712,0,0.86455262,TRUE,TRUE,NS
FZD9,8,0.39960574,0.234735392,0.088686628,49.78367086,0.86455262,TRUE,TRUE,NS
HCAR1,6,-0.337125885,0.198042023,0.088700138,40.76625579,0.86455262,TRUE,TRUE,NS
ERG,4,0.938300674,0.551228837,0.08871824,0,0.86455262,TRUE,TRUE,NS
DHX38,8,0.116835695,0.068648259,0.088765314,55.52823158,0.86455262,TRUE,TRUE,NS
TYW5,8,0.104725467,0.061538592,0.088795637,0,0.86455262,TRUE,TRUE,NS
NT5DC4,7,-0.482951501,0.283844044,0.08885518,0,0.86455262,TRUE,TRUE,NS
HCN1,3,1.688467777,0.992401629,0.088868724,0,0.86455262,TRUE,TRUE,NS
RASL11B,7,-0.336390594,0.197717033,0.088872803,56.3136861,0.86455262,TRUE,TRUE,NS
IGKV1-39,1,2.788028557,1.638962939,0.088925505,NA,0.86455262,FALSE,FALSE,NS
SMKR1,8,-0.227571007,0.133833359,0.089054639,0.476629695,0.86455262,TRUE,TRUE,NS
HDAC4,8,0.211508564,0.124394209,0.089072863,0,0.86455262,TRUE,TRUE,NS
CTTNBP2,7,-0.344721019,0.202751175,0.089090094,37.54787581,0.86455262,TRUE,TRUE,NS
P3H1,8,-0.114024394,0.067067564,0.089104189,34.69641085,0.86455262,TRUE,TRUE,NS
PCDH18,7,-0.254059494,0.149435895,0.089107676,0,0.86455262,TRUE,TRUE,NS
HP1BP3,8,-0.076832452,0.04519263,0.089110193,0,0.86455262,TRUE,TRUE,NS
MBOAT2,8,-0.212739703,0.125157628,0.089173411,80.02523164,0.86455262,TRUE,TRUE,NS
FRMPD2,6,-0.460045887,0.270652717,0.089175227,0,0.86455262,TRUE,TRUE,NS
PGAP3,8,-0.126785242,0.074605312,0.08924138,57.55883295,0.86455262,TRUE,TRUE,NS
AC007040.11,8,0.316046742,0.185982623,0.089256121,0,0.86455262,TRUE,TRUE,NS
TKFC,8,-0.234977594,0.138287245,0.089281633,44.52299538,0.86455262,TRUE,TRUE,NS
HOXD11,6,-0.14946916,0.08799215,0.089382375,0,0.864778911,TRUE,TRUE,NS
GHR,7,0.236286323,0.139119419,0.089424292,0,0.864778911,TRUE,TRUE,NS
RNASEH2B,8,-0.137154361,0.080761118,0.089456403,0,0.864778911,TRUE,TRUE,NS
WDHD1,8,0.138761743,0.08171391,0.089481146,0,0.864778911,TRUE,TRUE,NS
FNIP1,8,0.141100695,0.083129542,0.089628767,51.49212965,0.865483597,TRUE,TRUE,NS
CKAP2,8,-0.147004643,0.086615973,0.089658823,57.56860129,0.865483597,TRUE,TRUE,NS
PPP4R2,8,0.074398763,0.043839927,0.089686278,23.55888266,0.865483597,TRUE,TRUE,NS
BID,8,0.134623397,0.079389964,0.089938328,0,0.866843812,TRUE,TRUE,NS
UHRF1,8,-0.284550421,0.167808164,0.089944834,17.54741508,0.866843812,TRUE,TRUE,NS
EGFL7,8,0.161499989,0.095260395,0.090008489,0,0.866843812,TRUE,TRUE,NS
GCH1,8,0.18388659,0.108472211,0.090029625,71.37087828,0.866843812,TRUE,TRUE,NS
DLX1,8,-0.146451652,0.086406508,0.090091622,0,0.866843812,TRUE,TRUE,NS
CD6,5,1.575618415,0.92961654,0.090092078,0,0.866843812,TRUE,TRUE,NS
E2F6,8,-0.136313638,0.08044237,0.090160773,36.32496037,0.867079956,TRUE,TRUE,NS
NCOR1,8,0.254848507,0.150460727,0.090305659,86.41538778,0.867311815,TRUE,TRUE,NS
RBM17,8,-0.151876946,0.089667117,0.090305873,0,0.867311815,TRUE,TRUE,NS
IKZF4,8,-0.200074434,0.118126807,0.090317378,0,0.867311815,TRUE,TRUE,NS
PER2,7,1.272209966,0.751479314,0.090466743,91.42559176,0.86832155,TRUE,TRUE,NS
SUPT20H,8,0.088282753,0.052159723,0.090541836,24.37472481,0.868617766,TRUE,TRUE,NS
TAF2,8,-0.163772309,0.096790423,0.090640234,0,0.869137166,TRUE,TRUE,NS
PLS1,7,-0.111575268,0.0659699,0.090778432,0,0.870037507,TRUE,TRUE,NS
IGHV4-59,2,2.348456184,1.389259394,0.090944285,0,0.870788506,TRUE,FALSE,NS
